Row.names	logFC	logCPM	PValue	FDR	func	BINCODE	NAME
PGSC0003DMG400001961	-0.492836304241777	6.92783303711264	0.000319201338907579	0.011442548967275	Glycine-rich_protein_A3	35.2	not assigned.unknown
PGSC0003DMG400002000	-0.548434532130051	5.868766293947	0.000693676212867692	0.0195091917856529	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400002047	-1.20328145195121	3.08276076714416	0.000504751131750485	0.0159289349831783	AT-hook1_protein	27.3.67	RNA.regulation of transcription.putative transcription regulator
PGSC0003DMG400002101	-3.63368127757729	-0.575080589511684	1.81452383320996e-05	0.00145199258781179	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400002102	-1.28129414447237	3.03250345819303	0.00012199694577757	0.00591582187723654	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400002125	-1.84381900416363	-1.09890111974659	0.000161328482885919	0.00713989035731071	DNA_binding_protein	27.3.6	RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family
PGSC0003DMG400002292	-2.99056835514086	-0.087424590871351	0.00116593489303627	0.028163320790108	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400002524	-1.21717433672834	5.40804586292245	3.895246159442e-05	0.00253593280193798	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400002552	-1.45090039738497	5.50473975284645	0.00018269096395216	0.00781760042103893	Delta_TIP	34.19.2	transport.Major Intrinsic Proteins.TIP
PGSC0003DMG400002566	-1.89175220806752	2.40756989694142	0.00036685560238715	0.0126485860547135	Coatomer_subunit_beta_-2	31.4	cell.vesicle transport
PGSC0003DMG400002601	-0.550459667249246	4.90885729417381	0.000140874638715788	0.00653688673653188	IAA-amino_acid_hydrolase	17.2.1	hormone metabolism.auxin.synthesis-degradation
PGSC0003DMG400002607	-0.741360216649285	2.80957698715581	0.00161859035168504	0.0353926279438676	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400002662	-1.02689166713251	7.07497679384306	6.78607741586633e-08	2.41503260984965e-05	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400002732	-4.36406684967763	0.0723036651590353	1.52603804526828e-07	4.07599000111502e-05	VQ_motif-containing_protein	35.2	not assigned.unknown
PGSC0003DMG400002859	-1.92745161978655	0.532638838556384	7.51038855126037e-05	0.00410539854989784	Transcription_regulator	27.3.6	RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family
PGSC0003DMG400002861	-2.43844901882915	3.22660881784893	1.30868947858351e-09	1.47062557667259e-06	Sn-1_protein	20.2.99	stress.abiotic.unspecified
PGSC0003DMG400002867	-0.472727586391584	4.30042705852651	0.00120680751592296	0.0286831216418234	Potyviral_capsid_protein_interacting_protein_1	20.2.1	stress.abiotic.heat
PGSC0003DMG400002891	-0.418395134031808	6.97845309818345	0.00156778048653034	0.0346628352907297	Heme_oxygenase_1	19.21	tetrapyrrole synthesis.heme oxygenase
PGSC0003DMG400002898	-0.953468098344315	2.04275644660861	0.00139932951478166	0.0320062572026962	Conserved_gene_of_unknown_function	26.18	misc.invertase/pectin methylesterase inhibitor family protein
PGSC0003DMG400002914	-0.548563556639882	6.64378110278412	0.00106872396370693	0.0263570988224898	EIN3-binding_F-box_protein_1	29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX
PGSC0003DMG400002999	-1.09230457715641	4.53449669856651	0.000153079031046379	0.00686888999379291	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400003007	-0.54767799270722	3.42337137793434	0.000792228835607474	0.0213738867749107	Serine_threonine-protein_kinase_PBS1	29.4.1.57	protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII
PGSC0003DMG400003040	-2.22508771518462	4.91861345886521	0.000176308642144535	0.00760746772098105	Osmotin	20.1	stress.biotic
PGSC0003DMG400003155	-0.673610920934619	5.2272365282566	0.00245256995400344	0.04719964484823	4-coumarate:CoA_ligase	16.2.1.3	secondary metabolism.phenylpropanoids.lignin biosynthesis.4CL
PGSC0003DMG400003320	-3.34830446903557	-1.49497449577454	0.00130165194951969	0.0302971615106008	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400003341	-0.825337255982178	2.4304808029655	0.00249390938349246	0.0477139365065869	Cytochrome_P450	26.10	misc.cytochrome P450
PGSC0003DMG400003358	-3.79185838446055	-1.51124771819326	0.000977458699048315	0.0248166969897866	Exostosin	26.2	misc.UDP glucosyl and glucoronyl transferases
PGSC0003DMG400003371	-1.64599690890011	-0.118262348515684	1.12645254176725e-05	0.00100049114757788	Arabinogalactan_protein_2	10.5.1.1	cell wall.cell wall proteins.AGPs.AGP
PGSC0003DMG400003411	-0.540442100641196	3.51000104339655	0.000369693001992383	0.0127062304913499	DNA-damage-inducible_protein_f	20.1	stress.biotic
PGSC0003DMG400003451	-0.82965104946542	2.78386195982837	0.0010537380476261	0.0260372022743252	Cyclin-dependent_protein_kinase	31.3	cell.cycle
PGSC0003DMG400003511	-0.826214779139486	4.85058446314608	0.000224501471649268	0.00905220754484709	U-box_domain-containing_protein_5	29.5.11.4.2	protein.degradation.ubiquitin.E3.RING
PGSC0003DMG400003547	-0.585007650696962	5.45610822318023	2.00790565944729e-06	0.000290574666794571	Isoform_2_of_UPF0183_protein	35.2	not assigned.unknown
PGSC0003DMG400003565	-0.855484185455124	7.28745250711134	4.64476669022072e-05	0.00285830094941535	DnaJ	20.2.1	stress.abiotic.heat
PGSC0003DMG400003576	-0.580781312423192	4.20008733748369	0.00246181646317895	0.0473071437229169	Glycosyl_hydrolase_family_38_protein	26.3	misc.gluco-, galacto- and mannosidases
PGSC0003DMG400003607	-0.810847137035807	2.67542256945252	0.00194833503163938	0.0405122021140397	Jasmonate_O-methyltransferase	17.8.1	hormone metabolism.salicylic acid.synthesis-degradation
PGSC0003DMG400003608	-1.14812872711118	2.92750397347369	9.4765697923941e-06	0.000877150212522626	Cytochrome_P450	26.10	misc.cytochrome P450
PGSC0003DMG400003626	-1.13062203395392	5.78517943400593	0.000832467893754791	0.0221814074041096	Lactoylglutathione_lyase	24.2	Biodegradation of Xenobiotics.lactoylglutathione lyase
PGSC0003DMG400003626	-1.13062203395392	5.78517943400593	0.000832467893754791	0.0221814074041096	Lactoylglutathione_lyase	35.2	not assigned.unknown
PGSC0003DMG400003645	-1.14978002047587	1.74548663536003	0.00019337476652995	0.00811357827229399	Ascorbate_peroxidase	21.2.1	redox.ascorbate and glutathione.ascorbate
PGSC0003DMG400003663	-0.798878876938422	3.13730228937068	0.00138660637832526	0.031771479126059	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400003682	-1.88932378689183	-0.531868161314177	0.000142248666365956	0.00656528398374016	DNA_binding_protein	27.3.26	RNA.regulation of transcription.MYB-related transcription factor family
PGSC0003DMG400003707	-0.435257570198834	11.9932061310839	0.000348137295422086	0.0121594007263233	Pre-pro-cysteine_proteinase	29.5.3	protein.degradation.cysteine protease
PGSC0003DMG400003787	-2.38155108169298	2.57048207284765	6.28361337228138e-14	3.24812542439969e-10	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400003788	-2.49523023740715	6.87478972713446	8.55199985247374e-16	1.10517494093518e-11	Male_specific_sperm_protein	35.2	not assigned.unknown
PGSC0003DMG400003812	-0.965035886584059	3.34706006811742	0.000345274483158084	0.0120920925361841	Hydrolase	28.1	DNA.synthesis/chromatin structure
PGSC0003DMG400003822	-0.618833347345469	4.32531430905144	0.00198863420733225	0.0411515129885583	Cellulose_synthase	10.2.1	cell wall.cellulose synthesis.cellulose synthase
PGSC0003DMG400003842	-0.438234545379518	5.19137575358744	0.000675248625954365	0.0191785450400182	Synapse-associated_protein	35.2	not assigned.unknown
PGSC0003DMG400003848	-1.14237566974979	3.29000787642106	2.88081873316766e-05	0.0020376385842207	Sugar_transporter	34.2	transport.sugars
PGSC0003DMG400003880	-1.2190670411232	0.158131803264011	0.000378701723521018	0.0129298873792922	Leucoanthocyanidin_dioxygenase	17.5.1	hormone metabolism.ethylene.synthesis-degradation
PGSC0003DMG400003887	-0.687370476998369	6.13692777641174	4.38987246347516e-05	0.00274723108210603	Farnesylated_protein	35.2	not assigned.unknown
PGSC0003DMG400003887	-0.687370476998369	6.13692777641174	4.38987246347516e-05	0.00274723108210603	Farnesylated_protein	15.2	metal handling.binding, chelation and storage
PGSC0003DMG400003918	-0.667538468754863	6.1218857295154	2.403598982826e-05	0.00178004066791177	Acc_synthase	17.5.1.1	hormone metabolism.ethylene.synthesis-degradation.1-aminocyclopropane-1-carboxylate synthase
PGSC0003DMG400003936	-1.6181981763922	7.7466468503377	1.62636228317072e-06	0.000254757330732306	Primary_amine_oxidase	26.7	misc.oxidases - copper, flavone etc.
PGSC0003DMG400003938	-1.18272669836527	3.54868084332528	0.000112403670012681	0.00560145853969691	P69E_protein	29.5.1	protein.degradation.subtilases
PGSC0003DMG400003946	-0.73803085582829	2.4446868305931	0.00229910353039331	0.0451196885698903	Multidrug_resistance_pump	34.99	transport.misc
PGSC0003DMG400003992	-0.364720418829752	6.87960919825896	0.00153263453704416	0.0341486829693478	Conserved_gene_of_unknown_function	27.3.67	RNA.regulation of transcription.putative transcription regulator
PGSC0003DMG400004022	-0.947537172106096	6.33880220541937	1.83793937349039e-05	0.00146164249376101	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400004030	-0.985155983206848	3.6915833668964	0.000285931079498225	0.0106333448643326	Ubiquitin-protein_ligase	29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX
PGSC0003DMG400004035	-1.9033747300615	1.61889398348986	0.000251969155196288	0.0097666638758341	ATP_binding_protein	29.4	protein.postranslational modification
PGSC0003DMG400004036	-1.31076639559148	3.30025887037134	0.000212023638807359	0.00864518753586752	ATP_binding_protein	29.4	protein.postranslational modification
PGSC0003DMG400004038	-2.77698276594634	-1.30980456754815	0.00021474670595291	0.00872695497179075	Rapid_alkalinization_factor_3	30.8	signalling.misc
PGSC0003DMG400004054	-2.75712539763372	-1.20445216576687	0.000300050412649234	0.0110314409179688	TCP_protein	27.3.29	RNA.regulation of transcription.TCP transcription factor family
PGSC0003DMG400004061	-0.957665110214306	3.84565924339679	0.000264607290660356	0.0101169231278218	Transcription_factor_BIM1	17.3.2.99	hormone metabolism.brassinosteroid.signal transduction.other
PGSC0003DMG400004061	-0.957665110214306	3.84565924339679	0.000264607290660356	0.0101169231278218	Transcription_factor_BIM1	35.2	not assigned.unknown
PGSC0003DMG400004076	-0.390362402719551	4.98995070758902	0.00142631872918889	0.0325049148094832	TATA-binding_protein-associated_phosphoprotein	27.3.13	RNA.regulation of transcription.CCAAT box binding factor family, DR1
PGSC0003DMG400004076	-0.390362402719551	4.98995070758902	0.00142631872918889	0.0325049148094832	TATA-binding_protein-associated_phosphoprotein	35.2	not assigned.unknown
PGSC0003DMG400004101	-0.358096860859414	9.38723239096469	0.0021123900196818	0.0428405656441796	H(+)-transporting_ATPase	34.1	transport.p- and v-ATPases
PGSC0003DMG400004140	-0.549458640284907	4.34315826324358	6.43105161379468e-05	0.00371850022394043	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400004161	-1.47423391234847	1.51328190325767	3.93595179823624e-05	0.00255599523058326	Conserved_gene_of_unknown_function	33.99	development.unspecified
PGSC0003DMG400004161	-1.47423391234847	1.51328190325767	3.93595179823624e-05	0.00255599523058326	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400004161	-1.47423391234847	1.51328190325767	3.93595179823624e-05	0.00255599523058326	Conserved_gene_of_unknown_function	31.1	cell.organisation
PGSC0003DMG400004287	-1.33206011255324	-0.165234555067083	0.00151394753670581	0.0338490380914345	Metal_tolerance_protein	34.12	transport.metal
PGSC0003DMG400004311	-2.3458203256934	1.03979107662974	0.000197329585715566	0.00822609753613631	9-cis-epoxycarotenoid_dioxygenase	17.1.1.1.10	hormone metabolism.abscisic acid.synthesis-degradation.synthesis.9-cis-epoxycarotenoid dioxygenase
PGSC0003DMG400004501	-0.789159156328841	6.7697111175836	0.000314248899681192	0.0113424120086905	BRASSINAZOLE-RESISTANT_1_protein	17.3.2.2	hormone metabolism.brassinosteroid.signal transduction.BZR
PGSC0003DMG400004596	-1.2310218747519	5.46512746189735	1.27970468520866e-06	0.000218464519872919	Soluble_diacylglycerol_acyltransferase	35.2	not assigned.unknown
PGSC0003DMG400004659	-1.30520151199026	6.00847557286902	9.07112764012667e-06	0.000849465090531572	UDP-D-glucuronic_acid_4-epimerase	10.1.6	cell wall.precursor synthesis.GAE
PGSC0003DMG400004687	-0.429692834099424	5.56452712211028	0.00201336290004015	0.0414640458282371	Pto-interacting_protein_1	29.4.1.57	protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII
PGSC0003DMG400004712	-1.48996021114643	3.87373347731816	4.52470044911198e-05	0.00281111246515763	Fringe	35.2	not assigned.unknown
PGSC0003DMG400004758	-1.03431888498719	3.13526731759993	0.000308465337564634	0.0112448450136749	Glucosyltransferase	2.1.2	major CHO metabolism.synthesis.starch
PGSC0003DMG400004758	-1.03431888498719	3.13526731759993	0.000308465337564634	0.0112448450136749	Glucosyltransferase	35.2	not assigned.unknown
PGSC0003DMG400004759	-2.41033884626961	0.546693672403785	0.000750225836216418	0.0206499861159207	Pectinesterase	10.8.1	cell wall.pectin*esterases.PME
PGSC0003DMG400004795	-1.57282197653137	5.46008612929375	3.78901657395541e-08	1.57953100597503e-05	Nitrate_transporter	34.13	transport.peptides and oligopeptides
PGSC0003DMG400004822	-1.67621190642202	1.14734757172463	0.00266767410979963	0.0497106741469944	Oxidoreductase	35.2	not assigned.unknown
PGSC0003DMG400004827	-1.32947501719059	0.922382586757098	0.000509155430934101	0.0159739071439425	Peroxisomal_acyl-CoA_oxidase_1B	11.9.4.2	lipid metabolism.lipid degradation.beta-oxidation.acyl CoA DH
PGSC0003DMG400004875	-2.11134934894406	5.33784130196956	2.06688714369621e-05	0.00159942410526863	DNA_binding_protein	27.3.6	RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family
PGSC0003DMG400004963	-0.493853217595257	6.62298280590716	0.000984321890066963	0.0249419446771282	Receptor_protein_kinase	30.2.11	signalling.receptor kinases.leucine rich repeat XI
PGSC0003DMG400004966	-0.869827499665175	4.2787906664422	0.000995820428533829	0.0251102193130589	Receptor_protein_kinase_CLAVATA1	30.2.11	signalling.receptor kinases.leucine rich repeat XI
PGSC0003DMG400005105	-2.19398789062269	-0.322474000908377	0.000396264475660374	0.0133357443202058	Squalene_monooxygenase	17.3.1.2.99	hormone metabolism.brassinosteroid.synthesis-degradation.sterols.other
PGSC0003DMG400005105	-2.19398789062269	-0.322474000908377	0.000396264475660374	0.0133357443202058	Squalene_monooxygenase	35.2	not assigned.unknown
PGSC0003DMG400005223	-2.4867019269189	-0.981312193803357	0.00128313014405756	0.0300507363345488	Acyl-[acyl-carrier-protein]_desaturase	11.1.15	lipid metabolism.FA synthesis and FA elongation.ACP desaturase
PGSC0003DMG400005335	-1.2589216909545	7.6443600165077	0.000334550181902189	0.0117993687910996	Truncated_NBS-LRR_resistance_protein	21.4	redox.glutaredoxins
PGSC0003DMG400005335	-1.2589216909545	7.6443600165077	0.000334550181902189	0.0117993687910996	Truncated_NBS-LRR_resistance_protein	35.2	not assigned.unknown
PGSC0003DMG400005372	-1.23935966270736	2.9497541090433	0.000210757485044052	0.00861904740260848	Photosystem_I_P700_chlorophyll_a_apoprotein_A1	1.1.2.2	PS.lightreaction.photosystem I.PSI polypeptide subunits
PGSC0003DMG400005404	-0.880989191638643	4.8376298185908	0.00260732246996108	0.0489033792152496	NAD(P)H:quinone_oxidoreductase	35.2	not assigned.unknown
PGSC0003DMG400005525	-1.29976904582265	2.43625590193202	0.000925765244754743	0.023969917104353	MYC2	35.2	not assigned.unknown
PGSC0003DMG400005525	-1.29976904582265	2.43625590193202	0.000925765244754743	0.023969917104353	MYC2	27.3.6	RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family
PGSC0003DMG400005558	-0.506155536600679	4.30422592804613	0.00124060970560031	0.0293299793577945	RING-H2_finger_protein_ATL3J	29.5.11.4.2	protein.degradation.ubiquitin.E3.RING
PGSC0003DMG400005587	-1.87756335546564	-0.618806344029354	0.00103768855025146	0.0257143799326935	Epidermal_germacrene_C_synthase	16.1.5	secondary metabolism.isoprenoids.terpenoids
PGSC0003DMG400005670	-1.13910971272579	1.2681216641974	0.000841707490381922	0.0223679052193811	MAEWEST_protein	27.3.22	RNA.regulation of transcription.HB,Homeobox transcription factor family
PGSC0003DMG400005722	-0.47740978466023	5.83394380071642	0.00162215249678705	0.0354106025607754	Synaptotagmin	30.3	signalling.calcium
PGSC0003DMG400005722	-0.47740978466023	5.83394380071642	0.00162215249678705	0.0354106025607754	Synaptotagmin	35.2	not assigned.unknown
PGSC0003DMG400005791	-0.470656930555797	4.56380999144236	0.00075783512424686	0.0207867743514153	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400005803	-0.695579309010258	6.37937553199895	0.000180204847604366	0.00776262415197072	Nodulin-26	35.2	not assigned.unknown
PGSC0003DMG400005803	-0.695579309010258	6.37937553199895	0.000180204847604366	0.00776262415197072	Nodulin-26	34.19.3	transport.Major Intrinsic Proteins.NIP
PGSC0003DMG400005865	-2.36440017684758	0.469164393408678	8.13699421829657e-08	2.62885940707617e-05	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400005871	-0.885472959082615	4.55768946693945	4.04922017614301e-05	0.00260580772008141	NIN_2	27.3.60	RNA.regulation of transcription.NIN-like bZIP-related family
PGSC0003DMG400005898	-1.14367896578828	1.80284677196984	0.000541957065179951	0.0165181866823597	Harpin-induced_family_protein	20.1	stress.biotic
