Row.names	logFC	logCPM	PValue	FDR	func	BINCODE	NAME
PGSC0003DMG400004396	-1.79402726546673	0.687969166888362	7.48713245856202e-05	0.00997486729505123	Kinase	26.16	misc.myrosinases-lectin-jacalin
PGSC0003DMG400004396	-1.79402726546673	0.687969166888362	7.48713245856202e-05	0.00997486729505123	Kinase	30.2.17	signalling.receptor kinases.DUF 26
PGSC0003DMG400004567	-0.796045104264877	2.51641564570686	8.12270618454686e-05	0.0107111971451938	Transcription_factor	27.3.20	RNA.regulation of transcription.G2-like transcription factor family, GARP
PGSC0003DMG400004659	-0.979864488713251	6.09122340077193	5.25336245874112e-06	0.00159739301304262	UDP-D-glucuronic_acid_4-epimerase	10.1.6	cell wall.precursor synthesis.GAE
PGSC0003DMG400004822	-3.95342961881764	5.6307707984507	1.69630813861548e-05	0.00362337026038478	Oxidoreductase	35.2	not assigned.unknown
PGSC0003DMG400004861	-0.616855306525941	5.58443434209185	0.000462276723386687	0.0342349690333877	RBX1	29.5.11.4.3.4	protein.degradation.ubiquitin.E3.SCF.RBX
PGSC0003DMG400004891	-0.65120724840327	8.00831832788079	0.000598139961861542	0.0400532240648523	Subtilase_family_protein	29.5.1	protein.degradation.subtilases
PGSC0003DMG400005130	-0.933703574800492	4.58387802042848	1.47797506710797e-06	0.000707402658971716	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400005653	-0.648057174551703	4.38405741865914	0.00041121097226481	0.0319163927602291	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400005732	-0.645882447800394	3.0623863593314	0.000494497048504268	0.0357029437127554	Muconate_cycloisomerase	26.1	misc.misc2
PGSC0003DMG400005745	-0.698959990195624	4.07491755265245	0.000357949424030143	0.0291847344273914	Calcium-binding_allergen_Ole_e_8	30.3	signalling.calcium
PGSC0003DMG400006179	-1.08196541120133	5.54102746335279	0.000455777625358627	0.0341450101594756	Nodulin_family_protein	33.99	development.unspecified
PGSC0003DMG400006226	-0.932988483687699	7.73919621792452	1.83693321544153e-06	0.000765764127198415	Leucine-rich_repeat_family_protein	30.2.11	signalling.receptor kinases.leucine rich repeat XI
PGSC0003DMG400006643	-0.699651556947668	6.37974039577499	1.10120891937482e-05	0.00261117850735427	Gene_of_unknown_function	20.2.4	stress.abiotic.touch/wounding
PGSC0003DMG400006830	-0.601807822790683	5.73945145895834	0.000218077920361874	0.0205820854163511	Protein_kinase_APK1B__chloroplast	29.4.1.57	protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII
PGSC0003DMG400007159	-0.758809588915657	5.41107224589713	0.00045482346388452	0.0341450101594756	Histone_H2B_1	28.1.3	DNA.synthesis/chromatin structure.histone
PGSC0003DMG400007181	-0.990264912294946	2.21140326583816	0.000780199220773759	0.0459340069706574	P-coumaroyl_quinate_shikimate_3_-hydroxylase	26.10	misc.cytochrome P450
PGSC0003DMG400007375	-0.725864710316875	10.4477039919321	8.31314119278811e-05	0.0108515882458991	Chlorophyll_a_b-binding_protein_PS_II-Type_I	1.1.1.1	PS.lightreaction.photosystem II.LHC-II
PGSC0003DMG400007424	-2.23744727416584	5.18905308467547	1.80655727364075e-05	0.00375604138179018	Amino_acid_transporter	34.3	transport.amino acids
PGSC0003DMG400007672	-1.41352589621654	3.98739857169237	7.23718135702063e-07	0.000467630473383888	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400007784	-1.0234115433057	4.83582100271883	0.000817028136939191	0.0471359580967195	Cationic_amino_acid_transporter	34.3	transport.amino acids
PGSC0003DMG400008000	-1.40246638465765	5.18704544389374	5.67402426903572e-05	0.00814726840319429	L-asparaginase	13.2.3.1.1	amino acid metabolism.degradation.aspartate family.asparagine.L-asparaginase
PGSC0003DMG400008060	-0.515203772119462	6.1046564461404	5.94596352227655e-05	0.00836134491163403	Pyridoxine_biosynthesis_protein	35.2	not assigned.unknown
PGSC0003DMG400008299	-0.630400896193494	7.77186728400961	0.000366402547578908	0.0294791532846689	Chlorophyll_a_b_binding_protein	1.1.1.1	PS.lightreaction.photosystem II.LHC-II
PGSC0003DMG400008300	-0.902746092479577	4.95020561834951	0.000151369375309431	0.0166480547840322	Chlorophyll_a_b_binding_protein	1.1.1.1	PS.lightreaction.photosystem II.LHC-II
PGSC0003DMG400008381	-1.0922654876252	5.22298486570664	0.000362293907949771	0.0293537565669899	Arabinogalactan_peptide_14	35.2	not assigned.unknown
PGSC0003DMG400009108	-0.549615441113136	5.12592085651347	0.000264593890844365	0.0236341862663516	CAPIP1	20.2.99	stress.abiotic.unspecified
PGSC0003DMG400009213	-0.50165855130091	9.97913746280347	6.67254535773341e-05	0.00907676880610409	Sucrose_transport_protein	34.2.1	transport.sugars.sucrose
PGSC0003DMG400009244	-0.712796274271391	5.66721907824283	0.000173241277085908	0.0182366078090188	Gibberellin-regulated_protein_1	17.6.3	hormone metabolism.gibberelin.induced-regulated-responsive-activated
PGSC0003DMG400009468	-3.18983216478441	2.23105849332859	9.32109481658418e-05	0.0116948066324968	Sulfate_transporter_2	34.6	transport.sulphate
PGSC0003DMG400009822	-1.06455207900214	6.87621709710483	5.74773806914458e-08	8.73859047853593e-05	Cytochrome_P450	26.10	misc.cytochrome P450
PGSC0003DMG400009825	-0.968527014040363	2.19079326301105	0.000175143032894648	0.0182366078090188	Cytochrome_P450	26.10	misc.cytochrome P450
PGSC0003DMG400009877	-0.485086779191841	4.92876103321957	0.000651617325976314	0.0426372187523641	Electron_carrier__protein_disulfide_oxidoreductase	21.4	redox.glutaredoxins
PGSC0003DMG400009938	-0.643375594844009	8.36623951496839	0.000451744063301229	0.0341396990060923	Beta-tubulin	31.1	cell.organisation
PGSC0003DMG400010043	-4.10449403641178	2.87152405496036	4.98910919423348e-08	8.5965677489439e-05	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400010814	-1.24377167074133	-0.585189198571258	0.000723823055327734	0.044592617167343	Conserved_gene_of_unknown_function	26.18	misc.invertase/pectin methylesterase inhibitor family protein
PGSC0003DMG400011049	-1.97562986924485	6.51939494022618	0.000100546287018217	0.0124340638003486	Glutathione_S-transferase_omega	26.9	misc.glutathione S transferases
PGSC0003DMG400011311	-1.23821699701774	3.47477192846863	0.000545486336296927	0.0383115213258978	Epoxide_hydrolase_1	26.1	misc.misc2
PGSC0003DMG400011334	-1.14304329917892	5.09871284813371	4.58428542480094e-06	0.00146834238320317	Phylloplanin	35.2	not assigned.unknown
PGSC0003DMG400011355	-2.47846430750936	1.19650394382621	7.32473785972538e-09	1.81921757826108e-05	UPF0497_membrane_protein_6	35.2	not assigned.unknown
PGSC0003DMG400011365	-1.43829036908573	-1.18044223328655	0.000630734615849966	0.0415866502072914	Nucleic_acid_binding_protein	35.2	not assigned.unknown
PGSC0003DMG400011365	-1.43829036908573	-1.18044223328655	0.000630734615849966	0.0415866502072914	Nucleic_acid_binding_protein	27.3.11	RNA.regulation of transcription.C2H2 zinc finger family
PGSC0003DMG400011910	-0.92266340963151	2.58955225659504	3.98815685755695e-05	0.00636283346545783	Pirin	30.5	signalling.G-proteins
PGSC0003DMG400012071	-1.06103993387389	2.26465406360199	9.8814941491705e-05	0.0122787066240125	Nodulation_signaling_pathway_2_protein	27.3.21	RNA.regulation of transcription.GRAS transcription factor family
PGSC0003DMG400012183	-1.31689198130611	3.88976996376982	2.64114754471858e-06	0.00105020152985841	Endo-1_4-beta-glucanase	10.6.1	cell wall.degradation.cellulases and beta -1,4-glucanases
PGSC0003DMG400012183	-1.31689198130611	3.88976996376982	2.64114754471858e-06	0.00105020152985841	Endo-1_4-beta-glucanase	26.3.4	misc.gluco-, galacto- and mannosidases.endoglucanase
PGSC0003DMG400012434	-0.487772893747063	7.57691743706834	0.000363575320887689	0.0293655241989475	Sodium_calcium_exchanger_family_protein	30.3	signalling.calcium
PGSC0003DMG400012641	-1.74356099010006	0.93348636898981	9.55764343061554e-06	0.00240428454222393	Ubiquitin_family_protein	29.5.11.1	protein.degradation.ubiquitin.ubiquitin
PGSC0003DMG400013051	-3.15255843815258	2.51587468754072	3.13998554092316e-05	0.00541040441937999	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400013414	-1.03876613008184	5.45490419526103	4.85788142196449e-06	0.00153118052722066	Chlorophyll_a-b_binding_protein_3C__chloroplastic	1.1.1.1	PS.lightreaction.photosystem II.LHC-II
PGSC0003DMG400013415	-0.902738378971663	6.5920583593869	0.000368258874726723	0.0294791532846689	Chlorophyll_a-b_binding_protein_3C__chloroplastic	1.1.1.1	PS.lightreaction.photosystem II.LHC-II
PGSC0003DMG400013436	-1.01882313279281	2.69004500254813	0.000332373082816354	0.0277082455631682	Histone_H2A	28.1.3	DNA.synthesis/chromatin structure.histone
PGSC0003DMG400013439	-1.35536063343186	3.10183286617994	0.000114114329492043	0.0134675751600518	Aspartic_proteinase_oryzasin-1	29.5.4	protein.degradation.aspartate protease
PGSC0003DMG400013747	-0.497819923220609	4.56185880837118	0.00021770561834738	0.0205820854163511	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400014156	-0.844354323095269	6.12350850842549	1.59048826485588e-06	0.000721188766552019	Aspartic_proteinase_nepenthesin-1	27.3.99	RNA.regulation of transcription.unclassified
PGSC0003DMG400014325	-1.21281801859624	5.34050161212863	0.000202112975941423	0.0199382136495497	Sugar_isomerase_domain-containing_protein	3.5	minor CHO metabolism.others
PGSC0003DMG400014342	-0.615973214146704	3.28562439271136	0.000262741961205911	0.0236341862663516	Metal_ion_binding_protein	35.2	not assigned.unknown
PGSC0003DMG400015064	-4.19112755377733	-1.78942042081956	1.60673067054277e-05	0.00351928482295325	Protein_ycf2	35.2	not assigned.unknown
PGSC0003DMG400015228	-1.43287666538482	5.84023656396425	2.20469221622854e-05	0.00434249492643395	Peptide_methionine_sulfoxide_reductase	29.4	protein.postranslational modification
PGSC0003DMG400015229	-1.10083937284675	5.73388788014359	3.98189089654961e-06	0.00137320662406448	BTB_POZ_domain-containing_protein	29.5.11.4.5.2	protein.degradation.ubiquitin.E3.BTB/POZ Cullin3.BTB/POZ
PGSC0003DMG400015301	-0.991225058897423	0.857823903632014	0.00084913010369162	0.0481285453070474	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400015468	-1.77098727161841	0.173078307401736	1.89634844078777e-05	0.0038592930551654	Sugar_transporter	34.2	transport.sugars
PGSC0003DMG400015728	-0.718194979231306	4.64178368831763	0.000218195906681119	0.0205820854163511	HIPL1_protein	31.1	cell.organisation
PGSC0003DMG400015801	-1.27463843894551	2.15989491965084	0.000503897822956226	0.0361596677198625	Bacterial-induced_peroxidase	26.12	misc.peroxidases
PGSC0003DMG400015897	-2.05299692091214	1.64252252056441	2.17663261937378e-05	0.0043274805138719	Abscisic_acid_receptor_PYL4	20.2.99	stress.abiotic.unspecified
PGSC0003DMG400016003	-1.57906503852583	3.49547998205166	1.79886272957848e-05	0.00375604138179018	Ethylene_responsive_element_binding_protein_C2	17.5.2	hormone metabolism.ethylene.signal transduction
PGSC0003DMG400016004	-1.47870067928937	5.34060381392416	4.37180384130524e-05	0.0068325999398396	Ethylene_response_factor_4	27.3.3	RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family
PGSC0003DMG400016006	-1.23065071603031	2.988519249238	3.171467445548e-06	0.0012234290686214	Pti4	17.5.2	hormone metabolism.ethylene.signal transduction
PGSC0003DMG400016032	-1.74181614549229	1.6833064685288	0.000705355276670523	0.0441419188397732	Glutaredoxin	21.4	redox.glutaredoxins
PGSC0003DMG400016147	-0.963485082418668	3.09135400743339	0.000217258656145736	0.0205820854163511	2-oxoglutarate_malate_translocator	34.9	transport.metabolite transporters at the mitochondrial membrane
PGSC0003DMG400016190	-0.764175692924234	4.48540140359303	0.00056361774822806	0.0385407955107622	Anthocyanidine_rhamnosyl-transferase	26.2	misc.UDP glucosyl and glucoronyl transferases
PGSC0003DMG400016235	-0.64613598692765	3.99587894863538	0.000112536514806807	0.0134037730953766	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400016442	-0.518763860554643	3.81682672925438	0.000740378262244457	0.044592617167343	Aspartic_proteinase	29.5.4	protein.degradation.aspartate protease
PGSC0003DMG400016608	-0.758567828758207	5.7973879184332	4.19160353467914e-06	0.00139715120036786	Transcription_factor	27.3.6	RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family
PGSC0003DMG400016695	-0.953790869180172	8.59328361533734	1.04745648638811e-05	0.00253413703571313	Chlorophyll_a-b_binding_protein_50__chloroplastic	1.1.1.1	PS.lightreaction.photosystem II.LHC-II
PGSC0003DMG400016973	-1.37499591818065	4.07689346204581	4.60170753847623e-06	0.00146834238320317	F-box_and_wd40_domain_protein	28.1	DNA.synthesis/chromatin structure
PGSC0003DMG400017505	-1.18300053137839	2.49861227922913	4.42759980927075e-07	0.000381452482234706	Nam_11	33.99	development.unspecified
PGSC0003DMG400017641	-0.82549049813005	2.40863518683401	0.000655865418982009	0.0428068121692146	Conserved_gene_of_unknown_function	24	Biodegradation of Xenobiotics
PGSC0003DMG400017931	-0.995216987057735	2.28285010746109	0.000531959045196069	0.0376685300880482	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400018114	-0.532809896403459	6.43956190603344	0.000333408046511851	0.0277082455631682	ATFRO8_FRO8	15.1	metal handling.acquisition
PGSC0003DMG400018114	-0.532809896403459	6.43956190603344	0.000333408046511851	0.0277082455631682	ATFRO8_FRO8	35.2	not assigned.unknown
PGSC0003DMG400018128	-1.03426596534336	0.719357703345836	0.000158477643344692	0.0173559880079953	Protein_phosphatase_2c	35.2	not assigned.unknown
PGSC0003DMG400018163	-1.46750017986297	0.434669568877317	0.000128656718785144	0.0147135466978798	Serine-threonine_protein_kinase__plant-type	30.2.11	signalling.receptor kinases.leucine rich repeat XI
PGSC0003DMG400018183	-0.527894630421285	3.48594446990539	0.000490264330283326	0.0355937412373675	ATP_binding_protein	35.2	not assigned.unknown
PGSC0003DMG400018183	-0.527894630421285	3.48594446990539	0.000490264330283326	0.0355937412373675	ATP_binding_protein	29.4.1.59	protein.postranslational modification.kinase.receptor like cytoplasmatic kinase IX
PGSC0003DMG400018240	-0.699375483742158	6.64000399215096	0.000105805623379071	0.0128387424500257	Low_temperature_and_salt_responsive_protein	35.2	not assigned.unknown
PGSC0003DMG400018374	-0.725230876187811	3.64291818738015	0.000331340717988198	0.0277082455631682	Structural_molecule	31.4	cell.vesicle transport
PGSC0003DMG400018394	-4.40456513656604	0.575499385950317	7.27475889175864e-06	0.00201431022140713	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400018641	-0.828504469636939	6.5437377607797	0.000104260035175266	0.0128162209013162	S-adenosyl-methionine-sterol-C-methyltransferase	17.3.1.2.2	hormone metabolism.brassinosteroid.synthesis-degradation.sterols.SMT2
PGSC0003DMG400018644	-2.62546585465242	3.43636973938388	6.66046616415083e-07	0.00045301686441748	Protein_kinase	29.4	protein.postranslational modification
PGSC0003DMG400018672	-0.493640175173539	4.27140535049367	0.000470661412550326	0.0346573073184494	Serine_threonine-protein_kinase_cx32	29.4.1.57	protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII
PGSC0003DMG400018853	-0.858738517593381	3.61912779314238	0.000202000378376231	0.0199382136495497	Sugar_transporter	34.2	transport.sugars
PGSC0003DMG400019082	-1.04403296194279	4.4503789012421	2.77539567202582e-05	0.00494709493373651	Mutt_domain_protein	23.3.3	nucleotide metabolism.salvage.NUDIX hydrolases
PGSC0003DMG400019257	-0.573360203229649	12.2333356588057	5.93282458245828e-05	0.00836134491163403	Chloroplast_thiazole_biosynthetic_protein	18.2	Co-factor and vitamine metabolism.thiamine
PGSC0003DMG400019344	-1.17543042323309	2.44661082479995	0.000341572468794067	0.0282053738928162	DNA_binding_protein	20.2.1	stress.abiotic.heat
PGSC0003DMG400019472	-0.996208320778332	7.11768818541133	1.35385486560595e-07	0.000159053331165688	Copper_chaperone	15.2	metal handling.binding, chelation and storage
PGSC0003DMG400019611	-1.12230722305975	6.98327242581801	2.27614973430171e-05	0.00436607486096985	Pectin_methylesterase_1	10.8.1	cell wall.pectin*esterases.PME
PGSC0003DMG400019718	-0.690006106372398	6.25063317096184	1.13052322947568e-05	0.00263238769270526	Amine_oxidase	26.7	misc.oxidases - copper, flavone etc.
PGSC0003DMG400020209	-1.05388547289489	3.03754938320737	0.000459992883010486	0.0342087276131253	Nodulin_family_protein	33.99	development.unspecified
PGSC0003DMG400020564	-1.65737428758434	4.71461213854239	5.99179737234177e-05	0.00837102675057002	Avr9_Cf-9_rapidly_elicited_protein_216	29.4	protein.postranslational modification
PGSC0003DMG400020589	-0.808719216491381	6.52328809806908	0.000150640638774036	0.0166387091869818	NAD_dependent_epimerase	10.1.6	cell wall.precursor synthesis.GAE
PGSC0003DMG400020672	-3.41505021347272	-0.0051437884582297	6.6216552362801e-05	0.00905520112364526	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400020686	-2.01625070847996	3.61171329084837	1.25367181428334e-05	0.00281760014886671	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400021143	-0.795207400354484	4.23640705850391	5.72337791064604e-07	0.000437572442079661	Conserved_gene_of_unknown_function	29.5.11.4.2	protein.degradation.ubiquitin.E3.RING
PGSC0003DMG400021291	-0.48123477506011	4.583163951538	0.000481489744403713	0.0352537788494571	Triose_phosphate_phosphate_translocator__chloroplast	34.8	transport.metabolite transporters at the envelope membrane
PGSC0003DMG400021382	-3.33244615121824	2.06899812031207	0.000725340392272723	0.044592617167343	Conserved_gene_of_unknown_function	16.2.1.3	secondary metabolism.phenylpropanoids.lignin biosynthesis.4CL
PGSC0003DMG400021791	-0.693934962656666	4.68702695341552	0.000661813053996913	0.0428702260491334	Ubiquitin	29.5.11.1	protein.degradation.ubiquitin.ubiquitin
PGSC0003DMG400021828	-1.28606850446601	-0.22775427731787	0.000378396802060999	0.0298935349729143	Carbohydrate_transporter	34.99	transport.misc
PGSC0003DMG400022403	-0.683743927225873	4.05513809420885	0.000742543115932654	0.044592617167343	Ubiquitin-protein_ligase	35.2	not assigned.unknown
PGSC0003DMG400022535	-1.22821592330303	1.0969574503208	0.00013450308079609	0.0151716033585647	Lactoylglutathione_lyase	24.2	Biodegradation of Xenobiotics.lactoylglutathione lyase
PGSC0003DMG400023011	-0.709183627103043	4.79173766692741	1.7491818610644e-05	0.00370568478533365	Conserved_gene_of_unknown_function	30.1.1	signalling.in sugar and nutrient physiology
PGSC0003DMG400023371	-1.26828635684501	3.28777841144076	1.68336533500416e-06	0.00073334023469781	Nodulin_family_protein	33.99	development.unspecified
PGSC0003DMG400023508	-0.74545648775244	4.88856689788993	5.5380138800832e-06	0.00165959658085379	Kinase	29.4.1.57	protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII
PGSC0003DMG400023949	-1.69001100478155	5.33882756431253	6.20599771556836e-07	0.000437572442079661	Abscisic_acid_receptor_PYL4	20.2.99	stress.abiotic.unspecified
PGSC0003DMG400023985	-1.19675275414994	1.78505414786294	0.000234166979156866	0.0216927589365174	Ferredoxin-3__chloroplast	1.1.5.2	PS.lightreaction.other electron carrier (ox/red).ferredoxin
PGSC0003DMG400024318	-0.563094836739402	2.80442394374975	0.000486982474423194	0.0354550677012447	Pleckstrin_homology_(PH)_domain-containing_protein___lipid-binding_START_domain-containing_protein	35.2	not assigned.unknown
PGSC0003DMG400024394	-2.22081648724219	4.67562167743287	1.93412460958957e-06	0.000793482296181776	Conserved_gene_of_unknown_function	16.8.2	secondary metabolism.flavonoids.chalcones
PGSC0003DMG400024394	-2.22081648724219	4.67562167743287	1.93412460958957e-06	0.000793482296181776	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400024501	-0.496984749439185	5.30738980071657	0.000732292787815867	0.044592617167343	Kinesin_light_chain	31.1	cell.organisation
PGSC0003DMG400024749	-0.698840953512993	3.45054165356015	0.000350496724821378	0.0287585344435979	Rapid_alkalinization_factor_2	30.8	signalling.misc
PGSC0003DMG400024776	-0.803946205715722	3.7443274096347	0.000712536251433373	0.0443764143483059	Protein_phosphatase	35.2	not assigned.unknown
PGSC0003DMG400024776	-0.803946205715722	3.7443274096347	0.000712536251433373	0.0443764143483059	Protein_phosphatase	29.4	protein.postranslational modification
PGSC0003DMG400024802	-0.634640370670044	6.15096513934707	0.000290401774993359	0.0253571766097242	Serine_carboxypeptidase	29.5.5	protein.degradation.serine protease
PGSC0003DMG400024811	-1.72871340112838	-0.823229029869482	0.000335664167981371	0.0278063336078414	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400024875	-0.756528604321675	4.19145317193943	5.59415933099595e-05	0.00807746603736991	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400025473	-0.547249061834448	8.3157617082813	0.000173643935664236	0.0182366078090188	CBS_domain_containing_protein	17.7.1	hormone metabolism.jasmonate.synthesis-degradation
PGSC0003DMG400025473	-0.547249061834448	8.3157617082813	0.000173643935664236	0.0182366078090188	CBS_domain_containing_protein	17.5.1	hormone metabolism.ethylene.synthesis-degradation
PGSC0003DMG400025487	-1.06917471756736	6.07093750334304	0.000430341620335436	0.0331030045213978	Isocitrate_lyase	6.9	gluconeogenese/ glyoxylate cycle.isocitrate lyase
PGSC0003DMG400025924	-1.51103726586521	5.95483354536577	0.000104628283300229	0.0128162209013162	2-oxoglutarate-dependent_dioxygenase	21.2	redox.ascorbate and glutathione
PGSC0003DMG400025924	-1.51103726586521	5.95483354536577	0.000104628283300229	0.0128162209013162	2-oxoglutarate-dependent_dioxygenase	17.5.1	hormone metabolism.ethylene.synthesis-degradation
PGSC0003DMG400025947	-2.78576376336865	0.772231316435998	0.000319048378857734	0.0273906051934736	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400025948	-2.62708966704615	1.85812124710355	0.000486285820526107	0.0354550677012447	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400025967	-1.39809160399033	2.26052665920975	8.78953944142435e-05	0.0112032437052239	Pectinesterase	10.8.1	cell wall.pectin*esterases.PME
PGSC0003DMG400026139	-1.36770417730067	1.00690326724689	0.000771258761760235	0.0456154552779291	Flotillin-1	35.2	not assigned.unknown
PGSC0003DMG400026346	-1.71156513938285	2.58479119252617	2.10421093055684e-09	9.06423928519533e-06	F-box_family_protein	29.5.11.4.3.2	protein.degradation.ubiquitin.E3.SCF.FBOX
PGSC0003DMG400026455	-0.866549440472224	1.98291036296507	0.000642627967377685	0.0421557422457961	Nitrate_transporter	34.13	transport.peptides and oligopeptides
PGSC0003DMG400026481	-0.942368651960149	3.87089928500516	9.35604631473798e-06	0.00239422151535364	Inositol_polyphosphate_kinase	30.4.5	signalling.phosphinositides.inositol-1,3,4-trisphosphate 5/6-kinase
PGSC0003DMG400027117	-0.561275240313643	3.51738725418391	0.000812244316628416	0.0469648022540896	AP2-domain_DNA-binding_protein	27.3.3	RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family
PGSC0003DMG400027722	-0.660721029599749	5.49012006764095	0.00065802350736222	0.0428394850662064	Ankyrin_repeat-containing_protein	31.1	cell.organisation
PGSC0003DMG400027963	-1.64422001845087	4.74634763383751	4.68986097937662e-10	3.03035367182421e-06	Ga20_oxidase	17.5.1	hormone metabolism.ethylene.synthesis-degradation
PGSC0003DMG400029016	-0.455883472055439	6.66626433440139	0.000178235951859283	0.0182366078090188	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400029194	-1.62652581173463	0.363051706290048	0.000186893576367482	0.0189429465678194	Abscisic_acid_receptor_PYL4	20.2.99	stress.abiotic.unspecified
PGSC0003DMG400029329	-1.54492351684457	7.63749018052018	3.24272048047042e-05	0.00553057584613614	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
