Row.names	logFC	logCPM	PValue	FDR	func	BINCODE	NAME
PGSC0003DMG400002663	1.25386197168905	-0.213716722970959	0.000651898028005379	0.0187418870209422	APO_protein_3__mitochondrial	1.1.2	PS.lightreaction.photosystem I
PGSC0003DMG400002684	0.739973305825855	6.07850564404985	1.94734019885111e-08	1.04856155790637e-05	Histone_deacetylase_HDT1	27.3.55	RNA.regulation of transcription.HDA
PGSC0003DMG400002729	0.429356326965034	6.31741573425997	0.00089571337598648	0.023455529803188	Ribosomal_protein_L24	29.2.1.2.2.24	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L24
PGSC0003DMG400002746	0.406643912603204	4.21195761267807	0.00198484794260444	0.0411060736574956	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400002765	0.528264367064491	6.20043990022491	1.22821633057187e-05	0.001072448624323	Nucleolar_protein_nop56	27.3.67	RNA.regulation of transcription.putative transcription regulator
PGSC0003DMG400002773	0.465205323304613	3.98192755688918	0.000604660690599358	0.0178122656207282	Dimethyladenosine_transferase	27.1	RNA.processing
PGSC0003DMG400002819	0.448889486784101	5.42855650334777	0.000744381672445576	0.0205547956260987	Eukaryotic_translation_initiation_factor_5A-4	29.2.3	protein.synthesis.initiation
PGSC0003DMG400002860	0.628107477128816	6.43812011770462	1.06502220298924e-05	0.000955783467307635	40S_ribosomal_protein_S9	29.2.1.2.1.9	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S9
PGSC0003DMG400002928	2.81596271662687	4.52051790331418	3.02222879210655e-08	1.34676767863424e-05	Small_molecular_heat_shock_protein	20.2.1	stress.abiotic.heat
PGSC0003DMG400002929	0.531926290151991	8.38895959924286	6.74579154585784e-05	0.00382515116738677	Chaperonin_21	29.6	protein.folding
PGSC0003DMG400002987	1.17956778643988	5.37135080771228	0.0004366311765762	0.0143212809515082	DNAJ_protein	20.2.1	stress.abiotic.heat
PGSC0003DMG400002993	2.2841830466334	-1.50092139077539	0.000729240683234447	0.0202315740163801	Regulator_of_gene_silencing	30.3	signalling.calcium
PGSC0003DMG400003138	0.415256253388845	8.77038036092044	0.00243006013309436	0.046897808013693	Elongation_factor_Ts	29.2.4	protein.synthesis.elongation
PGSC0003DMG400003219	4.38146291332412	7.47503548807088	1.1302169374741e-07	3.35765367424778e-05	Small_heat_shock_protein__chloroplastic	20.2.1	stress.abiotic.heat
PGSC0003DMG400003291	0.623812023002204	6.35043640849357	9.52344984431673e-06	0.000877150212459313	40S_ribosomal_protein_S20	29.2.1.2.1.20	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S20
PGSC0003DMG400003368	0.80920556373938	5.7102577733867	3.78232109366964e-07	8.42740267129185e-05	60S_ribosomal_protein_L12	29.2.1.2.2.12	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L12
PGSC0003DMG400003412	0.549311027101759	3.71604077907888	0.00211261700471849	0.0428405656441682	General_negative_transcription_regulator	29.5.11.4.2	protein.degradation.ubiquitin.E3.RING
PGSC0003DMG400003423	0.634231330529358	3.61041522077251	9.15361883817618e-05	0.00480862667665653	Conserved_gene_of_unknown_function	27.3.67	RNA.regulation of transcription.putative transcription regulator
PGSC0003DMG400003467	0.575447607911249	7.16927056066221	4.06039795006482e-06	0.000474883757453925	60S_ribosomal_protein_L7A	29.2.1.2.2.57	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L7A
PGSC0003DMG400003826	0.526687895820441	5.98362381649361	0.000248252036791407	0.00969772360921149	60S_ribosomal_protein_L23	29.2.1.2.2.23	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L23
PGSC0003DMG400003865	0.840003332780968	3.88295086545815	0.00247467330318041	0.0474439338554279	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400003949	0.69948337775639	4.19102620028531	0.000231014757027926	0.00921420896627125	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400003957	1.11779876029361	0.0372536072636804	0.000693683635804962	0.0195091917856529	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400003967	1.07325500488111	2.06253984651699	3.43347527214464e-05	0.0023049766723078	Conserved_gene_of_unknown_function	27.3.99	RNA.regulation of transcription.unclassified
PGSC0003DMG400003978	0.510670541786881	3.64204372184335	0.000388931699762041	0.0132227740538013	S-adenosyl-methyltransferase_mraw	35.2	not assigned.unknown
PGSC0003DMG400004087	0.634790691122389	3.11902041870708	0.000681678467807544	0.0193072979468896	DNA_binding_protein	27.3.6	RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family
PGSC0003DMG400004124	0.644595391323391	4.37099308069999	1.29066490341523e-05	0.00111566973557425	Ribosomal_protein_S9	29.2.1.2.1.16	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S16
PGSC0003DMG400004547	1.11689919958656	8.25075561329617	4.61149838019968e-05	0.00284460112493177	Proteinase_inhibitor_type-2_P303_51	35.2	not assigned.unknown
PGSC0003DMG400004583	0.587396759310635	6.78005126468994	0.000940543801738018	0.024212445318447	Mov34-1	29.2.3	protein.synthesis.initiation
PGSC0003DMG400004593	1.09916175165794	4.30299881607835	8.59727615277657e-05	0.00458155050401368	Chitinase	20.1	stress.biotic
PGSC0003DMG400004605	0.551726332054483	6.58580643797597	4.17595624595231e-05	0.00267157834487335	Ubiquitin_extension_protein	29.5.11.1	protein.degradation.ubiquitin.ubiquitin
PGSC0003DMG400004686	0.592860516034122	6.87068022655152	0.000109918120133984	0.00552712788518081	Ubiquitin_extension_protein	29.5.11.1	protein.degradation.ubiquitin.ubiquitin
PGSC0003DMG400004711	1.03798293097482	0.280199241967415	0.00093126307740004	0.0240694254984814	Pentatricopeptide_repeat-containing_protein__mitochondrial	27.3.25	RNA.regulation of transcription.MYB domain transcription factor family
PGSC0003DMG400004711	1.03798293097482	0.280199241967415	0.00093126307740004	0.0240694254984814	Pentatricopeptide_repeat-containing_protein__mitochondrial	34.99	transport.misc
PGSC0003DMG400004715	0.626481249906568	4.92290095706287	0.000273860730418657	0.0103440858547825	Trichohyalin	30.1	signalling.in sugar and nutrient physiology
PGSC0003DMG400004734	0.596445402768613	8.01375668098173	1.37072238089915e-06	0.000228565746172383	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400004753	0.594820803513206	4.10604136715488	0.000475318131070143	0.0152989693843573	Conserved_gene_of_unknown_function	27.3.67	RNA.regulation of transcription.putative transcription regulator
PGSC0003DMG400004781	0.497251856547906	7.4073050460363	0.00140533208014312	0.0321151308075854	Hsp70-interacting_protein_1	21.1	redox.thioredoxin
PGSC0003DMG400004808	1.26936626610413	6.14050974431665	0.000961830223530609	0.0245889851210407	Mitochondrial_small_heat_shock_protein	20.2.1	stress.abiotic.heat
PGSC0003DMG400004838	0.576214231562183	4.38195138386221	0.000240922039007813	0.00944896968163269	Ribosomal_protein_L28	29.2.1.2.2.28	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L28
PGSC0003DMG400004886	0.444735105099848	4.07735715766773	0.00178953663197049	0.0380042810238918	Threonine_synthase__chloroplastic	13.1.3.2.1	amino acid metabolism.synthesis.aspartate family.threonine.threonine synthase
PGSC0003DMG400005010	0.626589704568707	4.44162419991082	0.00135908684457234	0.0313353778633513	Peptidase_C45__acyl-coenzyme_A_6-aminopenicillanic_acid_acyl-transferase	35.2	not assigned.unknown
PGSC0003DMG400005091	0.610887030881973	5.65303309948267	0.000108420968251299	0.00547314129965442	40S_ribosomal_protein_S2	29.2.1.2.1.2	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S2
PGSC0003DMG400005192	0.546876840547757	5.29155486045333	7.86407984566338e-05	0.00426111127234834	40S_ribosomal_protein_S11	29.2.1.2.1.11	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S11
PGSC0003DMG400005199	0.556278916886361	7.15713418183334	3.6692481254705e-05	0.00241311417432343	40S_ribosomal_protein_S27a	29.5.11.1	protein.degradation.ubiquitin.ubiquitin
PGSC0003DMG400005232	0.79734942732906	7.35743992545232	7.06217916939039e-08	2.43372110416085e-05	Peptidyl-prolyl_cis-trans_isomerase	31.3.1	cell.cycle.peptidylprolyl isomerase
PGSC0003DMG400005247	1.17060264015572	3.67751556262274	5.66212413745718e-11	1.36201291298881e-07	Superoxide_dismutase	21.6	redox.dismutases and catalases
PGSC0003DMG400005258	0.69181169334583	5.79709582488556	2.60366336452682e-08	1.23197928897941e-05	GTP-binding	29.3.3	protein.targeting.chloroplast
PGSC0003DMG400005376	1.95977173445562	2.05528880833695	0.000281953987243105	0.0105328922623308	ST225	35.2	not assigned.unknown
PGSC0003DMG400005406	0.523872245790899	3.42057379279497	0.00180407359819586	0.0382197428024347	Peptidyl-prolyl_cis-trans_isomerase	31.3.1	cell.cycle.peptidylprolyl isomerase
PGSC0003DMG400005407	0.568201838552603	5.76014762404783	6.04971219839585e-05	0.00353757605157781	Thioredoxin	21.1	redox.thioredoxin
PGSC0003DMG400005470	0.444449596499531	4.01086044149622	0.00215152514461202	0.0432749563327956	Rab_GTPase_activator	30.5	signalling.G-proteins
PGSC0003DMG400005573	1.66319593188379	5.04101689550596	6.87505647567393e-05	0.00386288499283192	Heat_shock_protein_83	20.2.1	stress.abiotic.heat
PGSC0003DMG400005642	0.690184839942504	6.76928893535479	6.11607464127827e-08	2.25822950254969e-05	40S_ribosomal_protein_S7	29.2.1.2.1.7	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S7
PGSC0003DMG400005660	0.447443990446397	4.32372005574551	0.00166566726375845	0.0361164732375007	Eukaryotic_peptide_chain_release_factor_GTP-binding_subunit	29.2.4	protein.synthesis.elongation
PGSC0003DMG400005673	0.744612350401758	4.40382848570393	0.00101133143736578	0.0253390400992481	Zinc_finger_(Ran-binding)_family_protein	30.5	signalling.G-proteins
PGSC0003DMG400005673	0.744612350401758	4.40382848570393	0.00101133143736578	0.0253390400992481	Zinc_finger_(Ran-binding)_family_protein	35.2	not assigned.unknown
PGSC0003DMG400005862	0.601915613263038	3.59260044521398	7.62185433313177e-05	0.00414725151777102	60S_ribosomal_protein_L40-1	29.5.11.1	protein.degradation.ubiquitin.ubiquitin
PGSC0003DMG400005917	0.759382389812073	2.28592710772075	0.000610065256807456	0.0178368174518614	Nucleotide_binding_protein	27.3.24	RNA.regulation of transcription.MADS box transcription factor family
PGSC0003DMG400006104	0.431024130183523	6.74592670047591	0.00111873645762597	0.0271756226351511	MAR-binding_protein	27.3.67	RNA.regulation of transcription.putative transcription regulator
PGSC0003DMG400006122	0.541179414651209	7.16185088243192	6.31571719857531e-06	0.00064776201077134	Pescadillo	33.99	development.unspecified
PGSC0003DMG400006169	0.495525763547975	4.69765952988665	0.000250354210825581	0.00974496224849092	Chloroplast_zebra-necrosis_protein	34.12	transport.metal
PGSC0003DMG400006171	0.780613694126882	2.9922042527316	0.000464183512942408	0.0150863208403347	Nucleosome_chromatin_assembly_factor_group	33.99	development.unspecified
PGSC0003DMG400006179	1.06667004227077	4.61561284050087	1.99790541253683e-05	0.00155535732808515	Nodulin_family_protein	33.99	development.unspecified
PGSC0003DMG400006319	1.07623302748093	4.37834933860952	0.0014538420666086	0.0329363612106302	Beta-glucosidase_01	26.3	misc.gluco-, galacto- and mannosidases
PGSC0003DMG400006491	0.470802230101478	5.29801004589677	0.000877006555350352	0.0230825981971336	Ribosomal_protein_L28	29.2.1.2.2.28	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L28
PGSC0003DMG400006539	0.42039166044848	5.72795151427636	0.00240289920744197	0.0464860276313961	GrpE_protein_homolog	29.6	protein.folding
PGSC0003DMG400006590	0.537392195397436	6.11178667971868	0.000846499101391415	0.0223936701889074	Pyruvate_kinase	4.2.14	glycolysis.plastid branch.pyruvate kinase (PK)
PGSC0003DMG400006721	2.16431934648625	1.04374443458802	0.000131233171911046	0.00622330742743289	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400006743	4.08870907410104	-1.3901289312255	1.69827891425307e-05	0.00141137353111849	Auxin_efflux_carrier_component	17.2.2	hormone metabolism.auxin.signal transduction
PGSC0003DMG400006991	0.618047641000196	4.24641497691343	4.98747721759584e-05	0.00301183028425192	Cytoplasmic_ribosomal_protein_S13	29.2.1.2.1.13	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S13
PGSC0003DMG400007011	0.973324105238567	1.23829570090582	0.000483147150283491	0.0154930784692644	Molybdopterin_cofactor_synthesis_protein_A	18.1	Co-factor and vitamine metabolism.molybdenum cofactor
PGSC0003DMG400007062	0.41723438633849	8.29944493294151	0.00128498644759107	0.0300507363345488	50S_ribosomal_protein_L13__chloroplastic	29.2.1.1.1.2.13	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L13
PGSC0003DMG400007100	0.442583526309251	3.97975971625039	0.00253918442900119	0.0481494943154547	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400007119	0.60059947597013	4.83541468687066	7.29611381929036e-05	0.00401224165475274	60s_acidic_ribosomal_protein	29.2.1.2.2.82	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.P2
PGSC0003DMG400007119	0.60059947597013	4.83541468687066	7.29611381929036e-05	0.00401224165475274	60s_acidic_ribosomal_protein	29.2.1.2.2.99	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.unknown
PGSC0003DMG400007128	0.736136518965347	6.71349333713111	4.68450393176454e-08	1.80709983015502e-05	RNA_binding_protein	27.4	RNA.RNA binding
PGSC0003DMG400007145	0.48771869747025	3.41732315177783	0.00180578553615629	0.0382246789250577	Multidrug_resistance_pump	34.99	transport.misc
PGSC0003DMG400007238	1.10072476141145	1.83953975677418	0.000367848638292108	0.0126596749737654	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400007267	0.685933789688097	2.10832900866956	0.00162530283909363	0.035419542309624	EMB2748	35.2	not assigned.unknown
PGSC0003DMG400007315	0.691072328268775	5.95178159755939	1.38894215714749e-06	0.000230119224318167	H_ACA_ribonucleoprotein_complex_subunit_4	28.1	DNA.synthesis/chromatin structure
PGSC0003DMG400007336	0.714733152831153	7.24234937432276	7.12276781224699e-07	0.000141116865370957	40S_ribosomal_protein_S15	29.2.1.2.1.15	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S15
PGSC0003DMG400007409	0.749277587108988	1.33672554891731	0.00127934352843844	0.0300053655499273	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400007424	0.793282632082375	5.11006688918401	0.00243144249548668	0.046897808013693	Amino_acid_transporter	34.3	transport.amino acids
PGSC0003DMG400007504	0.336161879721967	7.06488353977823	0.00220226670845603	0.0439808885037413	Carbamoyl_phosphate_synthase_large_subunit	23.1.1.1	nucleotide metabolism.synthesis.pyrimidine.carbamoyl phosphate synthetase
PGSC0003DMG400007599	0.629475601474741	6.91456459860545	3.58722597677505e-06	0.000437336993376075	40S_ribosomal_protein_S17	29.2.1.2.1.17	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S17
PGSC0003DMG400007646	0.373547371485878	6.28687151323494	0.00172992893061841	0.03707441388123	Eukaryotic_initiation_factor_4A-3	27.1.2	RNA.processing.RNA helicase
PGSC0003DMG400007646	0.373547371485878	6.28687151323494	0.00172992893061841	0.03707441388123	Eukaryotic_initiation_factor_4A-3	28.1	DNA.synthesis/chromatin structure
PGSC0003DMG400007685	0.623775119568279	5.60828163783139	5.41803656941135e-06	0.000576273963674921	40S_ribosomal_protein_S3a	29.2.1.2.1.53	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S3A
PGSC0003DMG400007705	0.438745911106894	6.50042115908033	0.000578611670587666	0.0172489010819018	Translation_initiation_factor_IF-1__chloroplastic	29.2.3	protein.synthesis.initiation
PGSC0003DMG400007707	0.477928459189472	5.17635477599825	0.000230252126773392	0.00919798526829225	60S_ribosomal_protein_L13a	29.2.1.2.2.513	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L13A
PGSC0003DMG400007731	0.587449679385088	5.56369996957206	3.06021025104842e-05	0.00212618801474725	40S_ribosomal_protein_S25	29.2.1.2.1.25	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S25
PGSC0003DMG400007783	1.04004136411464	0.863375162510109	0.000152087409456815	0.00684817279585514	Pentatricopeptide_repeat-containing_protein__mitochondrial	27.3.25	RNA.regulation of transcription.MYB domain transcription factor family
PGSC0003DMG400007783	1.04004136411464	0.863375162510109	0.000152087409456815	0.00684817279585514	Pentatricopeptide_repeat-containing_protein__mitochondrial	34.99	transport.misc
PGSC0003DMG400007816	1.15821689418868	3.07561491311955	1.79798766896573e-05	0.00145199258781179	UDP-glucuronate_5-epimerase	10.1.6	cell wall.precursor synthesis.GAE
PGSC0003DMG400007855	0.522992308853938	5.69083605148825	0.000110762104369734	0.00555875213502938	Ribosomal_protein_L11	29.2.1.2.2.11	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L11
PGSC0003DMG400007859	0.541792991988029	7.72755803999315	0.00141005159084522	0.0321718889610456	Ketol-acid_reductoisomerase	13.1.4.1	amino acid metabolism.synthesis.branched chain group.common
PGSC0003DMG400007949	0.56683531805076	5.2381091018572	0.000144081901252652	0.00662050025866384	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400007989	0.589878775717756	3.06011966060703	0.00042105903703762	0.0139343045726944	Heme_oxygenase_2	19.21	tetrapyrrole synthesis.heme oxygenase
PGSC0003DMG400007990	0.490555798673184	5.49253431338471	9.8464403647731e-05	0.00508982195335851	Nucleic_acid_binding_protein	27.3.99	RNA.regulation of transcription.unclassified
PGSC0003DMG400008117	0.476483902158539	10.045554556427	0.000198036758965222	0.00824228353013709	Elongation_factor_1-alpha	29.2.4	protein.synthesis.elongation
PGSC0003DMG400008187	1.633410820704	6.60058076038592	2.16501226950357e-05	0.00164925038710811	Class_II_small_heat_shock_protein_Le-HSP17_6	20.2.1	stress.abiotic.heat
PGSC0003DMG400008285	0.618069916805648	6.44439587259835	1.70770572049689e-05	0.00141465904012701	60S_ribosomal_protein_L18a	29.2.1.2.2.518	protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L18A
PGSC0003DMG400008348	1.22709220906979	4.38274057274484	0.00102820284877695	0.0255282716901913	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400008351	0.559089649595465	7.07186513887858	3.54379274434158e-05	0.00235457242339981	40S_ribosomal_protein_S5	29.2.1.2.1.5	protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S5
PGSC0003DMG400008366	0.631961408230316	4.09816508303665	0.000785140496358316	0.0213159046941986	H_ACA_ribonucleoprotein_complex_subunit	27.4	RNA.RNA binding
