Row.names	logFC_all	FDR_all	logFC_sens	FDR_sens	logFC_tol	FDR_tol	func
PGSC0003DMG400008176	0.818968262262544	0.00873948623675446	0.725951376152896	0.788961027176231	0.899840046355235	0.502089837449245	Guanylate_kinase
PGSC0003DMG400008187	2.65683565944955	0.00434249492646844	2.73062552841011	0.121464856591785	2.57017693064476	0.300980072415942	Class_II_small_heat_shock_protein_Le-HSP17_6
PGSC0003DMG400008496	0.599427567739673	0.0275703478380553	0.667802494535874	0.61145395598026	0.539408319762121	0.889269914769713	AMP_deaminase
PGSC0003DMG400008620	2.33307711171583	0.00196869841092137	1.41270136970689	1	2.78090092728433	0.00843673412252169	Gene_of_unknown_function
PGSC0003DMG400008675	1.86297209604698	0.0394341084211954	1.21746285843629	0.850071100403126	3.66307485780511	0.048482144124544	Gene_of_unknown_function
PGSC0003DMG400009073	2.27861510500823	0.000377280098496999	2.5311762721382	0.0552646123604747	1.941808785323	0.10898232106451	Nodulin_MtN3_family_protein
PGSC0003DMG400009112	2.61911875756701	8.64977917196842e-05	2.63571032952895	0.0285012324387654	2.60103277949579	0.0473061837568095	Protein_phosphatase_2C_8
PGSC0003DMG400009173	4.60132966305283	0.00439007215728912	6.60507042766039	0.00357317102194378	4.01039192738556	0.440786161796843	Small_heat_stress_protein_class_CIII
PGSC0003DMG400009255	4.23853835387737	0.00253413703571309	4.22170292881866	0.0557630332584507	4.25530269886188	0.288610299154214	Small_heat-shock_protein_homolog_protein
PGSC0003DMG400009466	2.73939238003981	0.00137320662406567	2.90477593180439	0.0956210606328838	2.44585002709075	0.197431105517657	Metal-binding_isoprenylated_protein
PGSC0003DMG400009467	2.10138456995817	0.0114054243931195	2.60307232520188	0.117921592966459	1.6212688308004	0.725314229683948	Metal_ion_binding_protein
PGSC0003DMG400009509	1.89056285338274	0.000437572442161222	2.18746574700574	0.00440772834390315	1.68337288135355	0.23724327660035	Heat_shock_protein_83
PGSC0003DMG400009690	1.5444341895173	0.00272028201966593	1.38402066248662	0.537086852097348	1.70084012664727	0.148594560670882	Ankyrin_repeat-containing_protein
PGSC0003DMG400009893	0.536562611512051	0.0189732690220886	0.633281474131425	0.466133727692195	0.454309755866097	0.964398669572173	RNA_helicase
PGSC0003DMG400010170	5.11378132495885	0.00137320662406567	5.28023095047208	0.0640944132217214	4.94241232093657	0.148594560670882	Miraculin
PGSC0003DMG400010189	0.545767489791602	0.0437595240896823	0.572669242977193	0.73585679515099	0.517582691528745	0.966837386313959	Gene_of_unknown_function
PGSC0003DMG400010401	0.81736147448834	0.0445926171674218	0.998095558279006	0.510827599847868	0.637536503557476	0.932341147943649	Homeodomain_leucine-zipper_1
PGSC0003DMG400010498	2.50092183046719	0.00212800829631479	2.84249066905829	0.0483994158670997	2.25694925125153	0.300980072415942	Photosystem_II_5_kDa_protein__chloroplast
PGSC0003DMG400010572	1.35506134622673	0.0400532240648391	1.38471058710989	0.942322199767617	1.32665781824586	0.640060472687029	RNA-binding_region-containing_protein
PGSC0003DMG400010642	1.09203260313775	0.000636217183033951	1.06250815891291	0.132462587240871	1.11851111427129	0.288939874979588	Gene_of_unknown_function
PGSC0003DMG400010664	1.31278271884489	0.00225800181021764	1.42982044632257	0.212778863027937	1.18149875758051	0.177558725956805	1_4-alpha-glucan-maltohydrolase
PGSC0003DMG400011048	1.50822982728563	0.0335523748370108	1.61267232802177	0.494911186940733	1.42042320209855	0.550718318023372	MYB_transcription_factor
PGSC0003DMG400011052	0.882806614719661	0.0250470976132686	1.04380478814878	0.403219873808164	0.752033331508093	0.719433800765386	Zinc_finger_protein
PGSC0003DMG400011072	1.52081228966666	0.00170192776953273	1.35717542919307	0.110621672517811	1.7349432117306	0.148594560670882	Ribulose_bisphosphate_carboxylase_oxygenase_activase_1__chloroplastic
PGSC0003DMG400011128	0.526682689603158	0.0453578725554731	0.498499309560837	0.863222517662176	0.559463299450292	0.846550417836836	Gene_of_unknown_function
PGSC0003DMG400011136	0.718280214496243	0.0112032437046389	0.800701573548715	0.522867787234328	0.630756294669817	0.571333143504526	Ubiquitin_carboxyl-terminal_hydrolase
PGSC0003DMG400011177	1.36723626882514	0.0295570637134366	0.924061965048905	0.971799523120702	1.67342568822435	0.349343411345589	Gene_of_unknown_function
PGSC0003DMG400011508	0.892185195432246	0.0417387237037771	1.02999790339768	0.504305531130342	0.758972697864386	0.825381852672981	Conserved_gene_of_unknown_function
PGSC0003DMG400011538	1.67574431081577	0.000733340234706281	1.70840385124618	0.0208910358296114	1.64022951232527	0.273161415684467	Amino_acid_transporter
PGSC0003DMG400011627	2.76358237842288	0.00423760848910714	2.9013136099879	0.0817968079977098	2.65912199914664	0.333636633607245	Chloroplast_small_heat_shock_protein_class_I
PGSC0003DMG400011628	2.42322021321855	0.00600809428274531	2.61462672638696	0.0667811668240426	2.28405429368536	0.456734598590918	Chloroplast_small_heat_shock_protein_class_I
PGSC0003DMG400011630	3.44440953983366	0.0236341862660395	3.93026361699454	0.198804797013327	3.03683454313506	0.684650472253234	Chloroplast_small_heat_shock_protein_class_I
PGSC0003DMG400011631	3.18886035254266	0.00564262512417609	3.03817541592758	0.0919972137133495	3.33525420729011	0.381350523110776	Chloroplast_small_heat_shock_protein_class_I
PGSC0003DMG400011632	3.30792260215134	0.00450635717779654	3.44866077145269	0.110621672517811	3.23244285235637	0.245581426161598	Chloroplast_small_heat_shock_protein_class_I
PGSC0003DMG400011748	0.959295296928452	0.00279962796318934	0.88593323836194	0.466133727692195	1.05680805290422	0.124935250554794	Gene_of_unknown_function
PGSC0003DMG400011806	1.03606362475223	0.0385407955107461	0.972005260158448	0.608052736910525	1.15108790945171	0.538354007540805	Nuclear_transcription_factor_Y_subunit_A-4
PGSC0003DMG400011951	1.81374191469056	0.0200191964995757	1.83438631849412	0.289298834200054	1.78593496834843	0.489597260265913	Non-specific_lipid-transfer_protein
PGSC0003DMG400011954	2.02373291014948	0.0400532240648391	1.95906529877865	0.412157900903159	2.12597232363932	0.603263595334132	Non-specific_lipid-transfer_protein_1
PGSC0003DMG400011977	3.73077894391383	4.15076266185611e-05	4.21721854979025	0.00488425564529887	3.35298361822796	0.0564148531997396	Small_heat_shock_protein
PGSC0003DMG400011980	0.719144051551522	0.0213785302698175	0.814252194792656	0.460099465784655	0.633839174042575	0.787402156006414	Two-component_sensor_histidine_kinase_bacteria
PGSC0003DMG400012118	1.90032328985168	0.0179576223291562	1.79591987122555	0.447608383100848	1.98891508031991	0.456734598590918	Gene_of_unknown_function
PGSC0003DMG400012174	2.38729539440776	0.0269064234374019	3.18979410689792	0.248629375460965	1.90922788151466	0.666043784691114	ATP_binding_protein
PGSC0003DMG400012263	1.25947236954363	0.0134630823467532	1.37526288941579	0.342028953864259	1.15367789603262	0.46461413546759	Electron_transporter
PGSC0003DMG400012274	0.760593428809917	0.0436720221112964	0.963898090329178	0.437246839336054	0.559621154823874	1	UDP-glucose_4-epimerase
PGSC0003DMG400012479	1.64000760461361	0.00777959715035237	1.97437979493992	0.19278187320389	1.32922502942217	0.485886223781483	Nitrate_transporter
PGSC0003DMG400012838	2.16267214209489	0.0293537565666674	2.25867843275219	0.0449631596750978	2.06413672307826	0.920393140086247	Non-specific_lipid-transfer_protein
PGSC0003DMG400012839	1.64791653590957	0.0182366078072026	1.65625518497232	0.330946145302454	1.6397659143674	0.489597260265913	Non-specific_lipid-transfer_protein
PGSC0003DMG400013045	0.644298233587672	0.00137320662406567	0.617663730617631	0.567888587920441	0.670778788981582	0.282036838184987	Gene_of_unknown_function
PGSC0003DMG400013178	1.54692980380646	0.0385407955107461	1.73349540560371	0.412157900903159	1.37311762711581	0.918540614907323	DNA_binding_protein
PGSC0003DMG400013282	2.16848577292983	0.00237462158043852	2.30146835922101	0.227205715449443	2.03375396096514	0.0979865014030331	Tonoplast_dicarboxylate_transporter
PGSC0003DMG400013307	0.760574663589322	0.00473878326982327	0.763354039968816	0.490686564288079	0.761087691235748	0.369023549257698	Aspartic_proteinase_nepenthesin-1
PGSC0003DMG400013546	1.17660664897664	0.00189301228165815	1.12406677918511	0.228911629691291	1.22453512106798	0.21471283392931	Sucrose_synthase_2
PGSC0003DMG400013599	2.22036380529293	0.000134871020897713	1.79733345215488	0.0557630332584507	2.48330747281138	0.0473061837568095	Conserved_gene_of_unknown_function
PGSC0003DMG400013754	1.73640250197737	0.0498837513649269	2.36807051711573	0.213389196165205	1.1247288503749	1	Conserved_gene_of_unknown_function
PGSC0003DMG400013880	0.621670080647134	0.046337094945864	0.563141301657046	0.915597077576306	0.68131102347558	0.711587487007558	E3_ubiquitin_ligase_PUB14
PGSC0003DMG400014086	1.84450804357064	0.00239422151535018	2.36982919201763	0.015269817336838	1.12969488080644	0.934511689460554	Gene_of_unknown_function
PGSC0003DMG400014212	3.42858183876724	0.000733340234706281	3.86788241643034	0.00682529964520124	3.18222473469359	0.23724327660035	Heat_shock_protein
PGSC0003DMG400014234	3.4994423940967	0.00955109333473101	3.7395933666789	0.124545781314481	3.35200883190129	0.43337925612077	Conserved_gene_of_unknown_function
PGSC0003DMG400014258	1.2989583011683	0.0182366078072026	1.22355758508975	0.750614691202053	1.36157404533839	0.458864847833564	Gene_of_unknown_function
PGSC0003DMG400014271	1.39864900809336	0.0132403340485394	2.13871075782261	0.0192358172286229	1.00050145260451	0.801899659567851	(S)-N-methylcoclaurine_3_-hydroxylase_isozyme
PGSC0003DMG400014293	2.10137295590345	0.0475746644807116	2.5918293386071	0.3389214989193	1.54105085872609	0.948429663179429	Low-temperature-induced_65_kDa_protein
PGSC0003DMG400014296	0.739409971636373	0.0273906051934797	0.815658801015827	0.44526177328703	0.654957477356176	0.895430323988768	Tubulin_beta-1_chain
PGSC0003DMG400014440	0.956695614749513	0.0332102638385058	0.985520742300459	0.227205715449443	0.910983010664786	0.456734598590918	Gene_of_unknown_function
PGSC0003DMG400014487	1.52442892573082	0.0182366078072026	1.57671486398639	0.412157900903159	1.46292469310644	0.444206336699529	Zinc_finger_family_protein
PGSC0003DMG400014863	1.93579087275559	0.00786540164711669	2.37561668274666	0.0392308475528337	1.61686535668712	0.705481232898421	Phenylacetaldehyde_synthase
PGSC0003DMG400014954	1.21371859932585	0.00178186410646774	1.47516701438623	0.00780365047013868	1.02164738448986	0.541488429919137	Cytochrome_P450
PGSC0003DMG400015196	3.59522020081299	0.000381452482235384	3.35984986262372	0.0192358172286229	4.09010795834549	0.0564148531997396	Conserved_gene_of_unknown_function
PGSC0003DMG400015275	3.09498728939616	0.0341770988785415	3.16100306880953	0.654072396619278	2.94038779264121	0.399202755874007	Aquaporin__MIP_family__TIP_subfamily
PGSC0003DMG400015861	6.7323497193459	0.0221304747158232	-1.86835430395586	1	7.73392557770821	0.176967065161576	Photosystem_Q(B)_protein
PGSC0003DMG400016156	1.23587308065191	0.000150261940616616	1.18882362423934	0.0993297310441116	1.27714033616807	0.104668543304963	Serine_threonine-protein_kinase_SAPK1
PGSC0003DMG400016298	1.79894391184705	0.0236341862660395	2.57358678440943	0.0985208318534813	1.02123330301109	1	Transposon_protein
PGSC0003DMG400016547	1.50257822834054	0.0410294625386184	1.43441808302163	0.425274322518134	1.65071066079918	0.711587487007558	Gene_of_unknown_function
PGSC0003DMG400016742	2.54754617411526	0.00290689012367256	2.70934884683924	0.0993297310441116	2.37291139949451	0.300980072415942	Protein_phosphatase_2C_AHG3_homolog
PGSC0003DMG400016765	1.96185108462747	0.0385407955107461	1.703201069386	0.755765893809383	2.42325052942348	0.381504357216356	Conserved_gene_of_unknown_function
PGSC0003DMG400016811	2.20227947651092	0.0319163927599138	2.07111151488757	0.503563575760551	2.42751662805297	0.820694877484082	Gene_of_unknown_function
PGSC0003DMG400016866	1.37174144812245	0.0112032437046389	1.16019696549482	0.643849515574876	1.55424394138551	0.451818161955546	Gene_of_unknown_function
PGSC0003DMG400017110	0.69072325472323	0.0385407955107461	0.802778456729778	0.530474186386137	0.589359364431315	0.920393140086247	Conserved_gene_of_unknown_function
PGSC0003DMG400017247	1.00958927993204	0.0445926171674218	0.98252045259162	0.654072396619278	1.0583802844351	0.541488429919137	1-aminocyclopropane-1-carboxylate_oxidase_homolog
PGSC0003DMG400017281	1.47267738106336	0.00533476645264672	1.79969539749002	0.14426010287099	1.15155672700126	0.389161050941813	CYP72A57
PGSC0003DMG400017448	0.528846694541088	0.0232801547463549	0.581304415931942	0.670395889859975	0.480332472842153	0.932341147943649	Cdk10_11
PGSC0003DMG400017730	2.4308991461981	0.000431598781599261	2.02835098181154	0.0557630332584507	3.26551103552748	0.00435207216827628	FtsH_protease
PGSC0003DMG400017779	1.35839568620544	0.00269686120205727	1.62463741023755	0.0466474577709251	1.22019392032886	0.177558725956805	Proline-rich_receptor_kinase_PERK7
PGSC0003DMG400017836	0.594111056461056	0.0269064234374019	0.673340460322489	0.462197433976694	0.521672928815377	0.943295570460556	Protein_kinase
PGSC0003DMG400018012	0.565723135317365	0.0477535594816301	0.560082314456299	0.616639596369325	0.575511799128816	0.970567195375485	Conserved_gene_of_unknown_function
PGSC0003DMG400018104	2.38770152222775	0.00225851972716138	2.46574091448059	0.0557630332584507	2.31395894201592	0.300762387329823	Cell_division_cycle_protein_48
PGSC0003DMG400018309	2.25910022723202	0.0453578725554731	2.02090147786161	0.99524509993107	2.52990560249413	0.661367214483799	Gene_of_unknown_function
PGSC0003DMG400018401	1.55373489832102	0.0075221796908839	1.99483590364474	0.103516361804632	1.32776608641199	0.306419373398568	Gene_of_unknown_function
PGSC0003DMG400018408	1.2982491568909	0.0237168344538332	1.4686140951809	0.342028953864259	1.12874953757248	0.698638096453084	Zinc_finger_protein
PGSC0003DMG400018514	0.859785849492185	0.0385407955107461	0.886141634133089	0.725668367329624	0.832074738035196	0.948429663179429	ATP_binding_protein
PGSC0003DMG400018879	1.7045270916292	0.0216927589365126	1.72172026790805	0.409878641273876	1.67075878976395	0.751411133042443	Wax_synthase
PGSC0003DMG400019098	2.47551633839717	0.00803221495607322	3.32651070241118	0.0597972859342936	2.1563427418512	0.273161415684467	Photosystem_II_5_kDa_protein__chloroplast
PGSC0003DMG400019174	1.83562002567897	0.036200211894308	1.91319595533692	0.425848188187572	1.7130758106733	0.940188550191107	Conserved_gene_of_unknown_function
PGSC0003DMG400019271	0.571684754579367	0.0437955864298073	0.535792553332049	1	0.611701949615755	0.612756693823305	RNA_binding_protein
PGSC0003DMG400019293	2.41895468312359	0.00564262512417609	2.23561655885006	0.41827195941475	2.61911133582588	0.16465335137695	NAC_domain-containing_protein
PGSC0003DMG400019793	0.709905401383942	0.048128545307057	0.608286881736465	1	0.796316179514686	0.698638096453084	Gene_of_unknown_function
PGSC0003DMG400019838	1.25893890163908	0.0379114909203799	1.24955977236796	0.604635477013587	1.26741314238073	0.779680050777982	Gene_of_unknown_function
PGSC0003DMG400020007	1.81766827286039	0.0181340689093226	1.76424263388529	0.452003164366786	1.86347357656636	0.730033119274429	Gene_of_unknown_function
PGSC0003DMG400020225	2.4574348519201	0.000381452482235384	2.61303918851026	0.0283276918867589	2.32475893865822	0.16207402757641	Conserved_gene_of_unknown_function
PGSC0003DMG400020243	1.24666977150993	0.0265882921694604	1.48343929449108	0.368527954758252	1.05140972071146	0.801899659567851	GRAS_family_transcription_factor
PGSC0003DMG400020718	3.52258525672779	0.000558976650665139	4.18986301580957	0.00440772834390315	3.1526917902599	0.23724327660035	Heat-shock_protein
PGSC0003DMG400020751	1.80308285838133	0.00105020152986102	1.4088755772796	0.124545781314481	2.00422854401951	0.0889944452704806	Conserved_gene_of_unknown_function
PGSC0003DMG400020850	1.82294396963467	0.000134871020897713	1.93356140670114	0.0237498726191106	1.68562465061327	0.0979865014030331	Beta-tubulin_16
PGSC0003DMG400021166	3.8018992258596	0.0344481927367237	3.7357791244494	0.580049411887922	3.89947445848178	0.61286451808879	Conserved_gene_of_unknown_function
PGSC0003DMG400021416	2.18656460374508	0.00262424629068555	2.92534844546364	0.0237498726191106	0.927397413455109	1	Conserved_gene_of_unknown_function
PGSC0003DMG400021431	1.05942935315725	0.0463590674364273	1.64987396124301	0.0911230177354539	0.658464606003752	1	Ocs_element-binding_factor
PGSC0003DMG400021726	2.24780322944362	0.00956274443257335	2.13464242968137	0.238050498653397	2.39316653915543	0.35208634888871	Furin
PGSC0003DMG400021737	3.25767310684132	0.00376122427929246	3.21735897268918	0.0557630332584507	3.28020115395284	0.369023549257698	Class_II_small_heat_shock_protein_Le-HSP17_6
PGSC0003DMG400022057	1.44156218929388	0.0445926171674218	1.34757586380717	0.724714017195942	1.57955422453585	0.698638096453084	Conserved_gene_of_unknown_function
PGSC0003DMG400022058	1.19552159203951	0.00802830430430948	1.1629235619512	0.341539048326078	1.21853961495362	0.306051730600915	DNA_binding_protein
PGSC0003DMG400022134	1.5504621864115	0.00836134491162015	1.9617198381894	0.181661716049604	1.31877351006785	0.148594560670882	Salicylic_acid-induced_protein_19
PGSC0003DMG400022304	1.11515876325001	0.00786540164711669	1.12586883352508	0.413110201477541	1.10764624934212	0.23724327660035	Extracellular_ligand-gated_ion_channel
PGSC0003DMG400022488	1.29597381808249	0.00677863240817757	1.32329304282938	0.325008402686968	1.26291951550434	0.273161415684467	Protein_FRIGIDA
PGSC0003DMG400023197	1.45031491296941	0.0200191964995757	1.58432203427328	0.467299288731579	1.31067231469774	0.698638096453084	Gene_of_unknown_function
PGSC0003DMG400023490	1.01156780723662	0.0103159278292766	0.973056339998984	0.290114451973346	1.05329808016285	0.509100981065574	Pleiotropic_drug_resistance_protein_2
PGSC0003DMG400023615	1.76513723252422	0.0149234775079916	2.21259658170356	0.140385016303896	1.3793478974345	0.792432541943872	Universal_stress_protein_family_protein
PGSC0003DMG400023622	2.17368613886549	0.00471936578730475	2.30537183688675	0.245404203994844	2.05775143847788	0.245581426161598	Peroxisomal_small_heat_shock_protein
PGSC0003DMG400023657	0.77541912396644	0.0362827835299142	0.69414945329932	0.700347051744505	0.87420835149829	0.698638096453084	Cytochrome_P450
PGSC0003DMG400023721	0.775511642087077	0.0469257076116564	0.806693538087571	0.72025522838731	0.752996211995398	0.705481232898421	Remorin
PGSC0003DMG400024139	1.05908280095087	0.00539654264972317	1.24131797908446	0.0237498726191106	0.892486989297775	0.787402156006414	Alcohol_acyl_transferase
PGSC0003DMG400024362	0.860267012695815	0.00509641512948825	0.859333138688278	0.208637270616898	0.859102016299634	0.538354007540805	Anthranilate_N-benzoyltransferase_protein
PGSC0003DMG400024476	4.85563333963379	0.0108133863359246	6.30720868350291	0.0302855985564926	4.26203895171503	0.415975838669189	Heat-shock_protein
PGSC0003DMG400024572	1.04494784672357	0.0207889844646223	1.13020641227854	0.473703549690334	0.962436602963965	0.550718318023372	MYB_transcription_factor
PGSC0003DMG400024707	2.5349432706399	0.0189732690220886	2.83346912976766	0.29283216896893	2.24634367590426	0.703961588247791	Luminal_binding_protein
PGSC0003DMG400024720	0.964204034861799	0.0445926171674218	1.29806045824939	0.190831688351843	0.701394460767504	1	Drm3
