Row.names	logFC	logCPM	PValue	FDR	func	BINCODE	NAME
PGSC0003DMG400003625	0.867095633211619	5.03866286676466	0.000844692911811816	0.048128545307057	COL_domain_class_transcription_factor	27.3.7	RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family
PGSC0003DMG400003751	0.630356705458403	6.09550949423681	0.000846279019336515	0.048128545307057	Bel1_homeotic_protein	27.3.22	RNA.regulation of transcription.HB,Homeobox transcription factor family
PGSC0003DMG400004276	0.817200662951092	3.14493309660851	0.000195131892493128	0.0193976111283745	NADH_dehydrogenase	35.2	not assigned.unknown
PGSC0003DMG400004421	1.60553724576842	1.69934997123527	0.000436389855494531	0.033359224879257	Transferase__transferring_glycosyl_groups	35.2	not assigned.unknown
PGSC0003DMG400004808	2.35029643967459	4.7537317007072	1.48824081516105e-05	0.00328761300073954	Mitochondrial_small_heat_shock_protein	20.2.1	stress.abiotic.heat
PGSC0003DMG400005485	0.739202448470883	2.53746018431325	0.000581525202305956	0.0394341084211954	Receptor-kinase	30.2.11	signalling.receptor kinases.leucine rich repeat XI
PGSC0003DMG400005573	2.67500825790198	3.3357698540118	9.80986510315856e-07	0.000551186464035296	Heat_shock_protein_83	20.2.1	stress.abiotic.heat
PGSC0003DMG400005585	1.25754315115654	1.80384505852454	0.00021311427294567	0.0204005611057548	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400005702	1.20620811683407	4.45441456545083	0.000193076581459638	0.0192674027969336	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400005877	0.754177154805177	3.83958969302846	3.50696629702562e-06	0.00131363841902789	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400005988	2.90224632421343	0.968438971418755	0.000126952844916016	0.0145832143542194	Metal_ion_binding_protein	15.2	metal handling.binding, chelation and storage
PGSC0003DMG400006083	0.868817556334398	3.85150660220408	6.5003811726777e-05	0.00898443057695336	CBL-interacting_protein_kinase_20	29.4	protein.postranslational modification
PGSC0003DMG400006096	2.44247306178345	-0.21386465904281	0.000149270905310796	0.0165581794792396	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400006418	1.31006286885579	1.53524881580973	0.000379365451950575	0.0298935349729103	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400006482	0.708297734912679	2.87064472271025	0.000281088979883669	0.0247109720206575	APETALA2	27.3.3	RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family
PGSC0003DMG400006544	0.912632454145939	1.01639240181142	0.000760205943675213	0.0453578725554731	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400006610	1.16521730353957	5.78564301010994	5.79528999237479e-07	0.000437572442161222	Receptor_serine-threonine_protein_kinase	29.4.1.57	protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII
PGSC0003DMG400006672	1.57664430760724	3.80856938465159	0.000185581994324871	0.0188840638792151	Sucrose_synthase	35.2	not assigned.unknown
PGSC0003DMG400006672	1.57664430760724	3.80856938465159	0.000185581994324871	0.0188840638792151	Sucrose_synthase	2.2.1.5	major CHO metabolism.degradation.sucrose.Susy
PGSC0003DMG400006796	1.09159762953211	4.13092713975156	1.9984854504663e-05	0.00403537929318374	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400006797	0.917798906597036	6.05827878356172	5.20763280233966e-06	0.00159739301305618	Glutamate_malate_translocator	34.9	transport.metabolite transporters at the mitochondrial membrane
PGSC0003DMG400007128	0.744018700665989	5.88141681899341	0.000265182775561072	0.0236341862660395	RNA_binding_protein	27.4	RNA.RNA binding
PGSC0003DMG400007141	0.90520038708373	5.38542815786992	0.000121728413740101	0.0141084869126756	ABC_transporter_family_protein	34.16	transport.ABC transporters and multidrug resistance systems
PGSC0003DMG400007465	0.745006530509295	3.68590862816724	9.58141715737917e-06	0.00240428454222934	White-brown-complex_ABC_transporter_family	34.16	transport.ABC transporters and multidrug resistance systems
PGSC0003DMG400007679	1.42612985668727	5.35722904169743	1.25540030700037e-06	0.000636217183033951	Lipase	35.2	not assigned.unknown
PGSC0003DMG400008043	1.14385463235659	2.34597522371785	0.0003542838294304	0.0289772780236016	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400008148	2.39609750503138	1.25869148073217	3.54512484002269e-07	0.000352412679289332	YA3	27.3.14	RNA.regulation of transcription.CCAAT box binding factor family, HAP2
PGSC0003DMG400008148	2.39609750503138	1.25869148073217	3.54512484002269e-07	0.000352412679289332	YA3	35.2	not assigned.unknown
PGSC0003DMG400008176	0.818968262262544	1.97017874754751	6.28934628196367e-05	0.00873948623675446	Guanylate_kinase	23.4.2	nucleotide metabolism.phosphotransfer and pyrophosphatases.guanylate kinase
PGSC0003DMG400008187	2.65683565944955	4.24062820073673	2.21778739570469e-05	0.00434249492646844	Class_II_small_heat_shock_protein_Le-HSP17_6	20.2.1	stress.abiotic.heat
PGSC0003DMG400008496	0.599427567739673	7.33203409916947	0.000328548600716591	0.0275703478380553	AMP_deaminase	23.2	nucleotide metabolism.degradation
PGSC0003DMG400008620	2.33307711171583	0.113111964744544	7.00767057977118e-06	0.00196869841092137	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400008675	1.86297209604698	-0.167031483751135	0.000584355936133942	0.0394341084211954	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400009073	2.27861510500823	1.44857798646684	3.94125306021008e-07	0.000377280098496999	Nodulin_MtN3_family_protein	33.99	development.unspecified
PGSC0003DMG400009112	2.61911875756701	2.69367355093244	5.35465707465351e-08	8.64977917196842e-05	Protein_phosphatase_2C_8	29.4	protein.postranslational modification
PGSC0003DMG400009173	4.60132966305283	1.65448328525453	2.32701340845241e-05	0.00439007215728912	Small_heat_stress_protein_class_CIII	20.2.1	stress.abiotic.heat
PGSC0003DMG400009255	4.23853835387737	1.34541407958749	1.03398046715307e-05	0.00253413703571309	Small_heat-shock_protein_homolog_protein	20.2.1	stress.abiotic.heat
PGSC0003DMG400009466	2.73939238003981	0.962688921920525	3.88439764151359e-06	0.00137320662406567	Metal-binding_isoprenylated_protein	35.2	not assigned.unknown
PGSC0003DMG400009466	2.73939238003981	0.962688921920525	3.88439764151359e-06	0.00137320662406567	Metal-binding_isoprenylated_protein	15.2	metal handling.binding, chelation and storage
PGSC0003DMG400009467	2.10138456995817	1.73991909128838	9.04632051609338e-05	0.0114054243931195	Metal_ion_binding_protein	15.2	metal handling.binding, chelation and storage
PGSC0003DMG400009509	1.89056285338274	5.03114199691725	6.04150723124842e-07	0.000437572442161222	Heat_shock_protein_83	20.2.1	stress.abiotic.heat
PGSC0003DMG400009690	1.5444341895173	1.20792258468631	1.1893208551507e-05	0.00272028201966593	Ankyrin_repeat-containing_protein	31.1	cell.organisation
PGSC0003DMG400009893	0.536562611512051	6.83184005529297	0.000188660920013804	0.0189732690220886	RNA_helicase	35.2	not assigned.unknown
PGSC0003DMG400010170	5.11378132495885	0.75000457476327	4.02108617618005e-06	0.00137320662406567	Miraculin	35.2	not assigned.unknown
PGSC0003DMG400010189	0.545767489791602	3.99082828750368	0.000687393282535441	0.0437595240896823	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400010401	0.81736147448834	4.02633220417967	0.00074361286075829	0.0445926171674218	Homeodomain_leucine-zipper_1	27.3.22	RNA.regulation of transcription.HB,Homeobox transcription factor family
PGSC0003DMG400010401	0.81736147448834	4.02633220417967	0.00074361286075829	0.0445926171674218	Homeodomain_leucine-zipper_1	35.2	not assigned.unknown
PGSC0003DMG400010498	2.50092183046719	1.69735467692385	7.82174371856013e-06	0.00212800829631479	Photosystem_II_5_kDa_protein__chloroplast	35.2	not assigned.unknown
PGSC0003DMG400010572	1.35506134622673	-0.591375302575674	0.00060127876410886	0.0400532240648391	RNA-binding_region-containing_protein	27.4	RNA.RNA binding
PGSC0003DMG400010642	1.09203260313775	2.69249115482167	1.22369003000305e-06	0.000636217183033951	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400010664	1.31278271884489	6.56302864771015	8.47427747392678e-06	0.00225800181021764	1_4-alpha-glucan-maltohydrolase	2.2.2.1.2	major CHO metabolism.degradation.starch.starch cleavage.beta amylase
PGSC0003DMG400011048	1.50822982728563	5.56840157365963	0.000441376129559068	0.0335523748370108	MYB_transcription_factor	35.2	not assigned.unknown
PGSC0003DMG400011048	1.50822982728563	5.56840157365963	0.000441376129559068	0.0335523748370108	MYB_transcription_factor	27.3.26	RNA.regulation of transcription.MYB-related transcription factor family
PGSC0003DMG400011052	0.882806614719661	5.67343130742509	0.000285881521160499	0.0250470976132686	Zinc_finger_protein	29.5.11.4.2	protein.degradation.ubiquitin.E3.RING
PGSC0003DMG400011072	1.52081228966666	5.51285815149209	5.86054211438572e-06	0.00170192776953273	Ribulose_bisphosphate_carboxylase_oxygenase_activase_1__chloroplastic	1.3.13	PS.calvin cycle.rubisco interacting
PGSC0003DMG400011128	0.526682689603158	4.99225954086153	0.000764594023343222	0.0453578725554731	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400011136	0.718280214496243	6.88074097995321	8.79926670293931e-05	0.0112032437046389	Ubiquitin_carboxyl-terminal_hydrolase	29.5.11.5	protein.degradation.ubiquitin.ubiquitin protease
PGSC0003DMG400011177	1.36723626882514	1.62557447553866	0.000370521111319099	0.0295570637134366	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400011508	0.892185195432246	5.67939255977463	0.000634655978317125	0.0417387237037771	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400011538	1.67574431081577	4.24855367310468	1.65926605973435e-06	0.000733340234706281	Amino_acid_transporter	34.3	transport.amino acids
PGSC0003DMG400011627	2.76358237842288	3.74661849914635	2.1150332550291e-05	0.00423760848910714	Chloroplast_small_heat_shock_protein_class_I	20.2.1	stress.abiotic.heat
PGSC0003DMG400011628	2.42322021321855	2.89823252378299	3.71931859954828e-05	0.00600809428274531	Chloroplast_small_heat_shock_protein_class_I	20.2.1	stress.abiotic.heat
PGSC0003DMG400011630	3.44440953983366	1.88894603015747	0.000264755201564036	0.0236341862660395	Chloroplast_small_heat_shock_protein_class_I	20.2.1	stress.abiotic.heat
PGSC0003DMG400011631	3.18886035254266	2.56448277097513	3.40251011281178e-05	0.00564262512417609	Chloroplast_small_heat_shock_protein_class_I	20.2.1	stress.abiotic.heat
PGSC0003DMG400011632	3.30792260215134	3.21725213913334	2.42877193557855e-05	0.00450635717779654	Chloroplast_small_heat_shock_protein_class_I	20.2.1	stress.abiotic.heat
PGSC0003DMG400011748	0.959295296928452	3.71939383415816	1.23484325544991e-05	0.00279962796318934	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400011806	1.03606362475223	0.73894855461451	0.000557360939162682	0.0385407955107461	Nuclear_transcription_factor_Y_subunit_A-4	35.2	not assigned.unknown
PGSC0003DMG400011806	1.03606362475223	0.73894855461451	0.000557360939162682	0.0385407955107461	Nuclear_transcription_factor_Y_subunit_A-4	27.3.14	RNA.regulation of transcription.CCAAT box binding factor family, HAP2
PGSC0003DMG400011951	1.81374191469056	5.98745975269936	0.000203719369237077	0.0200191964995757	Non-specific_lipid-transfer_protein	11.6	lipid metabolism.lipid transfer proteins etc
PGSC0003DMG400011954	2.02373291014948	4.21455577100683	0.000598247076654251	0.0400532240648391	Non-specific_lipid-transfer_protein_1	11.6	lipid metabolism.lipid transfer proteins etc
PGSC0003DMG400011977	3.73077894391383	3.90203338340951	2.24834315816705e-08	4.15076266185611e-05	Small_heat_shock_protein	20.2.1	stress.abiotic.heat
PGSC0003DMG400011980	0.719144051551522	4.29793658439015	0.000228293521414131	0.0213785302698175	Two-component_sensor_histidine_kinase_bacteria	27.3.5	RNA.regulation of transcription.ARR
PGSC0003DMG400012118	1.90032328985168	1.37898310950357	0.000166863892297216	0.0179576223291562	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400012174	2.38729539440776	0.393356603800811	0.000311483203993746	0.0269064234374019	ATP_binding_protein	29.5.9	protein.degradation.AAA type
PGSC0003DMG400012263	1.25947236954363	7.33766769807101	0.000113555364528058	0.0134630823467532	Electron_transporter	21.4	redox.glutaredoxins
PGSC0003DMG400012274	0.760593428809917	3.04366141291946	0.000683537618609779	0.0436720221112964	UDP-glucose_4-epimerase	10.1.2	cell wall.precursor synthesis.UGE
PGSC0003DMG400012479	1.64000760461361	2.34517855150228	5.14706768053182e-05	0.00777959715035237	Nitrate_transporter	34.13	transport.peptides and oligopeptides
PGSC0003DMG400012838	2.16267214209489	2.23256828828212	0.000362023995452687	0.0293537565666674	Non-specific_lipid-transfer_protein	11.6	lipid metabolism.lipid transfer proteins etc
PGSC0003DMG400012839	1.64791653590957	6.30224092367339	0.00017786560029678	0.0182366078072026	Non-specific_lipid-transfer_protein	11.6	lipid metabolism.lipid transfer proteins etc
PGSC0003DMG400013045	0.644298233587672	5.21527953609671	3.87191721226923e-06	0.00137320662406567	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400013178	1.54692980380646	0.125205564310908	0.000559623640107348	0.0385407955107461	DNA_binding_protein	35.2	not assigned.unknown
PGSC0003DMG400013282	2.16848577292983	8.5263771025501	9.09570287330392e-06	0.00237462158043852	Tonoplast_dicarboxylate_transporter	34.14	transport.unspecified cations
PGSC0003DMG400013307	0.760574663589322	6.69275506201269	2.621860278514e-05	0.00473878326982327	Aspartic_proteinase_nepenthesin-1	27.3.99	RNA.regulation of transcription.unclassified
PGSC0003DMG400013546	1.17660664897664	6.17923811413225	6.66502041441196e-06	0.00189301228165815	Sucrose_synthase_2	2.2.1.5	major CHO metabolism.degradation.sucrose.Susy
PGSC0003DMG400013599	2.22036380529293	2.32094749928097	9.5729475071586e-08	0.000134871020897713	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400013754	1.73640250197737	-1.37241480942086	0.000887817288085831	0.0498837513649269	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400013880	0.621670080647134	4.32364930137094	0.000790631388653023	0.046337094945864	E3_ubiquitin_ligase_PUB14	29.5.11.4.2	protein.degradation.ubiquitin.E3.RING
PGSC0003DMG400014086	1.84450804357064	1.67943388535407	9.27092468313641e-06	0.00239422151535018	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400014212	3.42858183876724	4.27454966479379	1.70240710680093e-06	0.000733340234706281	Heat_shock_protein	20.2.1	stress.abiotic.heat
PGSC0003DMG400014234	3.4994423940967	0.530468657709669	7.09514013877719e-05	0.00955109333473101	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400014258	1.2989583011683	0.554835850206382	0.00017775836020527	0.0182366078072026	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400014271	1.39864900809336	1.17583930305891	0.000110652021762923	0.0132403340485394	(S)-N-methylcoclaurine_3_-hydroxylase_isozyme	26.10	misc.cytochrome P450
PGSC0003DMG400014293	2.10137295590345	2.95664504677581	0.0008283138209518	0.0475746644807116	Low-temperature-induced_65_kDa_protein	20.2.2	stress.abiotic.cold
PGSC0003DMG400014296	0.739409971636373	3.79736356191317	0.000324925856969991	0.0273906051934797	Tubulin_beta-1_chain	31.1	cell.organisation
PGSC0003DMG400014440	0.956695614749513	6.27026313336221	0.000433020928328425	0.0332102638385058	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400014487	1.52442892573082	8.66121326446918	0.000175145442303064	0.0182366078072026	Zinc_finger_family_protein	29.5.11.4.2	protein.degradation.ubiquitin.E3.RING
PGSC0003DMG400014863	1.93579087275559	1.91241809095867	5.28902054827026e-05	0.00786540164711669	Phenylacetaldehyde_synthase	16.4.1	secondary metabolism.N misc.alkaloid-like
PGSC0003DMG400014954	1.21371859932585	5.31172155758879	6.20474230372579e-06	0.00178186410646774	Cytochrome_P450	26.10	misc.cytochrome P450
PGSC0003DMG400015196	3.59522020081299	1.43670771719103	4.26398256314883e-07	0.000381452482235384	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400015275	3.09498728939616	-0.833369478036802	0.000457528291107922	0.0341770988785415	Aquaporin__MIP_family__TIP_subfamily	34.19.2	transport.Major Intrinsic Proteins.TIP
PGSC0003DMG400015861	6.7323497193459	0.955938977136511	0.00024060448019602	0.0221304747158232	Photosystem_Q(B)_protein	1.1.1.2	PS.lightreaction.photosystem II.PSII polypeptide subunits
PGSC0003DMG400016156	1.23587308065191	2.81118694237539	1.16274812827219e-07	0.000150261940616616	Serine_threonine-protein_kinase_SAPK1	29.4	protein.postranslational modification
PGSC0003DMG400016298	1.79894391184705	-1.20936197257363	0.000264342378449374	0.0236341862660395	Transposon_protein	35.2	not assigned.unknown
PGSC0003DMG400016547	1.50257822834054	-0.0782681646716195	0.000619108968121225	0.0410294625386184	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400016742	2.54754617411526	2.13148408606785	1.30464773793243e-05	0.00290689012367256	Protein_phosphatase_2C_AHG3_homolog	29.4	protein.postranslational modification
PGSC0003DMG400016765	1.96185108462747	-0.341374037026726	0.000557464414831279	0.0385407955107461	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400016811	2.20227947651092	-1.39435482293114	0.000410424990547959	0.0319163927599138	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400016866	1.37174144812245	0.581204524132593	8.76308516017993e-05	0.0112032437046389	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400017110	0.69072325472323	7.02762077863725	0.000559954086485155	0.0385407955107461	Conserved_gene_of_unknown_function	10.2.1	cell wall.cellulose synthesis.cellulose synthase
PGSC0003DMG400017247	1.00958927993204	5.92070854984	0.000736629998622951	0.0445926171674218	1-aminocyclopropane-1-carboxylate_oxidase_homolog	17.5.1	hormone metabolism.ethylene.synthesis-degradation
PGSC0003DMG400017281	1.47267738106336	7.53213167296553	3.05480706876002e-05	0.00533476645264672	CYP72A57	26.10	misc.cytochrome P450
PGSC0003DMG400017448	0.528846694541088	7.30272175099622	0.000255806080165781	0.0232801547463549	Cdk10_11	29.4	protein.postranslational modification
PGSC0003DMG400017730	2.4308991461981	3.25159801761707	5.33732842525896e-07	0.000431598781599261	FtsH_protease	29.5.7	protein.degradation.metalloprotease
PGSC0003DMG400017779	1.35839568620544	3.09097117155894	1.16864681045583e-05	0.00269686120205727	Proline-rich_receptor_kinase_PERK7	29.4.1.57	protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII
PGSC0003DMG400017836	0.594111056461056	5.72976769549401	0.000312308559592222	0.0269064234374019	Protein_kinase	29.4.1.57	protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII
PGSC0003DMG400018012	0.565723135317365	5.40292088073702	0.000833276148193732	0.0477535594816301	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400018104	2.38770152222775	4.1748394230284	8.56360493932583e-06	0.00225851972716138	Cell_division_cycle_protein_48	31.2	cell.division
PGSC0003DMG400018104	2.38770152222775	4.1748394230284	8.56360493932583e-06	0.00225851972716138	Cell_division_cycle_protein_48	29.5.9	protein.degradation.AAA type
PGSC0003DMG400018104	2.38770152222775	4.1748394230284	8.56360493932583e-06	0.00225851972716138	Cell_division_cycle_protein_48	29.5.11.20	protein.degradation.ubiquitin.proteasom
PGSC0003DMG400018309	2.25910022723202	-1.96854466332521	0.000765148666493318	0.0453578725554731	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400018401	1.55373489832102	0.978395190715011	4.94765359223966e-05	0.0075221796908839	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400018408	1.2982491568909	4.26761922545542	0.000268862976668464	0.0237168344538332	Zinc_finger_protein	27.3.8	RNA.regulation of transcription.C2C2(Zn) DOF zinc finger family
PGSC0003DMG400018514	0.859785849492185	1.00963441109874	0.000553111421247196	0.0385407955107461	ATP_binding_protein	29.5.9	protein.degradation.AAA type
PGSC0003DMG400018879	1.7045270916292	-0.216707510331996	0.000233951468077223	0.0216927589365126	Wax_synthase	9.9	mitochondrial electron transport / ATP synthesis.F1-ATPase
PGSC0003DMG400019098	2.47551633839717	0.589341905016993	5.53174287000323e-05	0.00803221495607322	Photosystem_II_5_kDa_protein__chloroplast	35.2	not assigned.unknown
PGSC0003DMG400019174	1.83562002567897	-1.01594881493081	0.000507021461956957	0.036200211894308	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400019271	0.571684754579367	6.06410613464359	0.000690585595573979	0.0437955864298073	RNA_binding_protein	27.4	RNA.RNA binding
PGSC0003DMG400019293	2.41895468312359	2.44963182883793	3.40574757939902e-05	0.00564262512417609	NAC_domain-containing_protein	27.3.27	RNA.regulation of transcription.NAC domain transcription factor family
PGSC0003DMG400019293	2.41895468312359	2.44963182883793	3.40574757939902e-05	0.00564262512417609	NAC_domain-containing_protein	33.99	development.unspecified
PGSC0003DMG400019793	0.709905401383942	1.79735367409937	0.000848283319405828	0.048128545307057	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400019838	1.25893890163908	0.557916690009256	0.000537695235330957	0.0379114909203799	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400020007	1.81766827286039	-0.535612693641809	0.000170493644856666	0.0181340689093226	Gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400020225	2.4574348519201	1.7534138443498	4.40361670198904e-07	0.000381452482235384	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400020243	1.24666977150993	1.86706878653808	0.000306558502921117	0.0265882921694604	GRAS_family_transcription_factor	27.3.21	RNA.regulation of transcription.GRAS transcription factor family
PGSC0003DMG400020718	3.52258525672779	3.36663639242271	1.0164784717659e-06	0.000558976650665139	Heat-shock_protein	20.2.1	stress.abiotic.heat
PGSC0003DMG400020751	1.80308285838133	2.95542220792271	2.60799664850773e-06	0.00105020152986102	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
PGSC0003DMG400020850	1.82294396963467	3.3921045957488	9.91468465935366e-08	0.000134871020897713	Beta-tubulin_16	31.1	cell.organisation
PGSC0003DMG400021166	3.8018992258596	-1.66504884296346	0.000466488720028371	0.0344481927367237	Conserved_gene_of_unknown_function	35.2	not assigned.unknown
